# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2020-11-18 16:38:05 EST       (nadww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 11455478 SACRAMENTO R A DECKER ISLAND NR RIO VISTA CA
# -----------------------------------------------------------------------------------
#
# Data provided for site 11455478
#            TS   parameter     Description
#         16209       00010     Temperature, water, degrees Celsius, [HYDRO EXO]
#         16210       00095     Specific conductance, water, unfiltered, microsiemens per centimeter at 25 degrees Celsius, [HYDRO EXO]
#         16212       63680     Turbidity, water, unfiltered, monochrome near infra-red LED light, 780-900 nm, detection angle 90 +-2.5 degrees, formazin nephelometric units (FNU), MEDIAN TS087: YSI model 6136
#         16214       00010     Temperature, water, degrees Celsius, BGC PROJECT
#         16215       00095     Specific conductance, water, unfiltered, microsiemens per centimeter at 25 degrees Celsius, BGC PROJECT
#         16218       63680     Turbidity, water, unfiltered, monochrome near infra-red LED light, 780-900 nm, detection angle 90 +-2.5 degrees, formazin nephelometric units (FNU), BGC PROJECT
#        248800       32316     Chlorophyll fluorescence (fChl), water, in situ, concentration estimated from reference material, micrograms per liter as chlorophyll, BGC PROJECT
#        257815       00480     Salinity, water, unfiltered, parts per thousand, BGC PROJECT
#
# Data-value qualification codes included in this output:
#        
#     P  Provisional data subject to revision.
# 
agency_cd	site_no	datetime	tz_cd	16214_00010	16214_00010_cd	16215_00095	16215_00095_cd	16218_63680	16218_63680_cd	248800_32316	248800_32316_cd	257815_00480	257815_00480_cd
USGS	11455478	2020-08-15 02:30	PST	22.7	P	2320	P	6.2	P	1.7	P	1.2	P
USGS	11455478	2020-08-15 02:45	PST	22.8	P	2200	P	6.0	P	1.8	P	1.1	P
USGS	11455478	2020-08-15 03:00	PST	22.9	P	1790	P	6.1	P	1.9	P	0.9	P
USGS	11455478	2020-08-15 03:15	PST	23.0	P	1620	P	9.4	P	2.1	P	0.8	P
USGS	11455478	2020-08-15 03:30	PST	23.0	P	1460	P	9.0	P	2.1	P	0.7	P
USGS	11455478	2020-08-15 03:45	PST	23.1	P	1340	P	10.1	P	2.2	P	0.7	P
USGS	11455478	2020-08-15 04:00	PST	23.1	P	1200	P	14.6	P	2.3	P	0.6	P
USGS	11455478	2020-08-15 04:15	PST	23.2	P	954	P	18.8	P	2.5	P	0.5	P
USGS	11455478	2020-08-15 04:30	PST	23.4	P	732	P	14.8	P	2.4	P	0.3	P
USGS	11455478	2020-08-15 04:45	PST	23.5	P	574	P	14.2	P	2.4	P	0.3	P
USGS	11455478	2020-08-15 05:00	PST	23.7	P	458	P	13.7	P	2.5	P	0.2	P
USGS	11455478	2020-08-15 05:15	PST	23.8	P	386	P	12.0	P	2.5	P	0.2	P
USGS	11455478	2020-08-15 05:30	PST	23.9	P	331	P	10.2	P	2.3	P	0.1	P
USGS	11455478	2020-08-15 05:45	PST	23.9	P	315	P	9.4	P	2.2	P	0.1	P
USGS	11455478	2020-08-15 06:00	PST	23.9	P	302	P	10.5	P	2.4	P	0.1	P
USGS	11455478	2020-08-15 06:15	PST	24.0	P	294	P	9.5	P	2.2	P	0.1	P
USGS	11455478	2020-08-15 06:30	PST	24.0	P	277	P	7.9	P	2.1	P	0.1	P
USGS	11455478	2020-08-15 06:45	PST	24.0	P	258	P	8.6	P	2.1	P	0.1	P
USGS	11455478	2020-08-15 07:00	PST	24.1	P	243	P	8.2	P	2.1	P	0.1	P
USGS	11455478	2020-08-15 07:15	PST	24.1	P	235	P	6.7	P	1.9	P	0.1	P
USGS	11455478	2020-08-15 07:30	PST	24.2	P	221	P	6.6	P	1.9	P	0.1	P
USGS	11455478	2020-08-15 07:45	PST	24.2	P	211	P	7.0	P	1.8	P	0.1	P
USGS	11455478	2020-08-15 08:00	PST	24.2	P	198	P	7.1	P	1.8	P	0.1	P
USGS	11455478	2020-08-15 08:15	PST	24.2	P	189	P	7.1	P	1.9	P	0.1	P
USGS	11455478	2020-08-15 08:30	PST	24.3	P	184	P	5.6	P	1.8	P	0.1	P
USGS	11455478	2020-08-15 08:45	PST	24.3	P	178	P	6.0	P	1.8	P	0.1	P
USGS	11455478	2020-08-15 09:00	PST	24.3	P	176	P	4.7	P	1.8	P	0.1	P
USGS	11455478	2020-08-15 09:15	PST	24.3	P	175	P	5.4	P	1.7	P	0.1	P
USGS	11455478	2020-08-15 09:30	PST	24.3	P	173	P	4.3	P	1.7	P	0.1	P
USGS	11455478	2020-08-15 09:45	PST	24.3	P	174	P	3.6	P	1.7	P	0.1	P
USGS	11455478	2020-08-15 10:00	PST	24.3	P	175	P	3.2	P	1.9	P	0.1	P
USGS	11455478	2020-08-15 10:15	PST	24.3	P	177	P	3.1	P	1.8	P	0.1	P
USGS	11455478	2020-08-15 10:30	PST	24.4	P	182	P	2.6	P	1.9	P	0.1	P
USGS	11455478	2020-08-15 10:45	PST	24.3	P	192	P	2.9	P	1.9	P	0.1	P
USGS	11455478	2020-08-15 11:00	PST	24.3	P	214	P	4.1	P	2.1	P	0.1	P
USGS	11455478	2020-08-15 11:15	PST	24.3	P	224	P	4.9	P	2.0	P	0.1	P
USGS	11455478	2020-08-15 11:30	PST	24.1	P	330	P	5.3	P	1.9	P	0.1	P
USGS	11455478	2020-08-15 11:45	PST	24.1	P	376	P	5.6	P	2.0	P	0.2	P
USGS	11455478	2020-08-15 12:00	PST	24.0	P	371	P	5.9	P	1.9	P	0.2	P
USGS	11455478	2020-08-15 12:15	PST	24.0	P	395	P	6.7	P	1.9	P	0.2	P
USGS	11455478	2020-08-15 12:30	PST	24.0	P	425	P	7.5	P	2.0	P	0.2	P
USGS	11455478	2020-08-15 12:45	PST	24.0	P	445	P	7.1	P	2.2	P	0.2	P
USGS	11455478	2020-08-15 13:00	PST	23.9	P	562	P	8.7	P	2.0	P	0.3	P
USGS	11455478	2020-08-15 13:15	PST	23.8	P	621	P	9.3	P	1.9	P	0.3	P
USGS	11455478	2020-08-15 13:30	PST	23.8	P	661	P	8.7	P	1.9	P	0.3	P
USGS	11455478	2020-08-15 13:45	PST	23.8	P	727	P	9.1	P	1.8	P	0.3	P
USGS	11455478	2020-08-15 14:00	PST	23.7	P	806	P	9.6	P	2.0	P	0.4	P
USGS	11455478	2020-08-15 14:15	PST	23.7	P	847	P	9.0	P	2.0	P	0.4	P
USGS	11455478	2020-08-15 14:30	PST	23.8	P	1030	P	7.9	P	2.5	P	0.5	P
USGS	11455478	2020-08-15 14:45	PST	23.6	P	1160	P	10.6	P	2.1	P	0.6	P
USGS	11455478	2020-08-15 15:00	PST	23.6	P	1210	P	10.2	P	2.1	P	0.6	P
USGS	11455478	2020-08-15 15:15	PST	23.5	P	1310	P	11.4	P	2.1	P	0.6	P
USGS	11455478	2020-08-15 15:30	PST	23.4	P	1400	P	10.9	P	2.2	P	0.7	P
USGS	11455478	2020-08-15 15:45	PST	23.6	P	1250	P	9.7	P	2.0	P	0.6	P
USGS	11455478	2020-08-15 16:00	PST	23.6	P	1230	P	9.6	P	1.8	P	0.6	P
USGS	11455478	2020-08-15 16:15	PST	23.5	P	1270	P	9.6	P	1.7	P	0.6	P
USGS	11455478	2020-08-15 16:30	PST	23.6	P	1340	P	8.4	P	1.8	P	0.7	P
USGS	11455478	2020-08-15 16:45	PST	23.7	P	1440	P	7.3	P	2.0	P	0.7	P
USGS	11455478	2020-08-15 17:00	PST	24.1	P	1290	P	6.7	P	2.3	P	0.6	P
USGS	11455478	2020-08-15 17:15	PST	24.3	P	1010	P	6.4	P	2.5	P	0.5	P
USGS	11455478	2020-08-15 17:30	PST	24.3	P	813	P	6.4	P	2.7	P	0.4	P
USGS	11455478	2020-08-15 17:45	PST	24.5	P	798	P	5.9	P	2.6	P	0.4	P
USGS	11455478	2020-08-15 18:00	PST	24.4	P	688	P	5.5	P	2.6	P	0.3	P
USGS	11455478	2020-08-15 18:15	PST	24.2	P	633	P	6.3	P	1.9	P	0.3	P
USGS	11455478	2020-08-15 18:30	PST	24.3	P	552	P	5.4	P	2.0	P	0.3	P
USGS	11455478	2020-08-15 18:45	PST	24.2	P	531	P	5.1	P	2.0	P	0.2	P
USGS	11455478	2020-08-15 19:00	PST	24.2	P	524	P	5.8	P	2.0	P	0.2	P
USGS	11455478	2020-08-15 19:15	PST	24.2	P	515	P	5.8	P	2.0	P	0.2	P
USGS	11455478	2020-08-15 19:30	PST	24.2	P	501	P	5.3	P	2.1	P	0.2	P
USGS	11455478	2020-08-15 19:45	PST	24.2	P	489	P	5.2	P	2.0	P	0.2	P
USGS	11455478	2020-08-15 20:00	PST	24.2	P	492	P	5.3	P	2.0	P	0.2	P
USGS	11455478	2020-08-15 20:15	PST	24.2	P	489	P	5.0	P	2.1	P	0.2	P
USGS	11455478	2020-08-15 20:30	PST	24.2	P	476	P	4.0	P	2.3	P	0.2	P
USGS	11455478	2020-08-15 20:45	PST	24.2	P	496	P	4.3	P	2.2	P	0.2	P
USGS	11455478	2020-08-15 21:00	PST	24.1	P	605	P	7.2	P	2.2	P	0.3	P
USGS	11455478	2020-08-15 21:15	PST	24.1	P	557	P	4.8	P	2.1	P	0.3	P
USGS	11455478	2020-08-15 21:30	PST	24.0	P	767	P	7.8	P	2.1	P	0.4	P
USGS	11455478	2020-08-15 21:45	PST	23.8	P	1040	P	9.3	P	2.2	P	0.5	P
USGS	11455478	2020-08-15 22:00	PST	24.1	P	981	P	6.0	P	2.5	P	0.5	P
USGS	11455478	2020-08-15 22:15	PST	23.9	P	1420	P	6.7	P	2.4	P	0.7	P
USGS	11455478	2020-08-15 22:30	PST	24.1	P	1110	P	5.8	P	2.6	P	0.5	P
USGS	11455478	2020-08-15 22:45	PST	23.9	P	1360	P	6.3	P	2.3	P	0.7	P
USGS	11455478	2020-08-15 23:00	PST	23.6	P	1800	P	6.8	P	2.0	P	0.9	P
USGS	11455478	2020-08-15 23:15	PST	23.3	P	2680	P	12.3	P	2.0	P	1.4	P
USGS	11455478	2020-08-15 23:30	PST	23.3	P	3020	P	12.5	P	2.0	P	1.6	P
USGS	11455478	2020-08-15 23:45	PST	23.2	P	3430	P	13.5	P	2.0	P	1.8	P
USGS	11455478	2020-08-16 00:00	PST	23.2	P	3490	P	14.7	P	2.0	P	1.8	P
USGS	11455478	2020-08-16 00:15	PST	23.1	P	3900	P	11.1	P	1.9	P	2.0	P
USGS	11455478	2020-08-16 00:30	PST	23.1	P	4060	P	10.5	P	1.9	P	2.1	P
USGS	11455478	2020-08-16 00:45	PST	23.1	P	4230	P	6.3	P	1.9	P	2.2	P
USGS	11455478	2020-08-16 01:00	PST	23.1	P	4100	P	6.1	P	1.9	P	2.2	P
USGS	11455478	2020-08-16 01:15	PST	23.0	P	4570	P	7.2	P	2.0	P	2.4	P
USGS	11455478	2020-08-16 01:30	PST	23.0	P	4650	P	6.9	P	2.0	P	2.5	P
USGS	11455478	2020-08-16 01:45	PST	23.0	P	4660	P	7.1	P	2.1	P	2.5	P
USGS	11455478	2020-08-16 02:00	PST	23.0	P	4410	P	5.5	P	1.9	P	2.3	P
USGS	11455478	2020-08-16 02:15	PST	23.1	P	4110	P	5.4	P	1.8	P	2.2	P
USGS	11455478	2020-08-16 02:30	PST	23.1	P	4100	P	5.2	P	1.8	P	2.2	P
USGS	11455478	2020-08-16 02:45	PST	23.1	P	4100	P	5.2	P	1.7	P	2.2	P
USGS	11455478	2020-08-16 03:00	PST	23.1	P	3120	P	6.2	P	1.6	P	1.6	P
USGS	11455478	2020-08-16 03:15	PST	23.1	P	2990	P	5.8	P	1.7	P	1.5	P
USGS	11455478	2020-08-16 03:30	PST	23.2	P	2530	P	5.8	P	1.6	P	1.3	P
USGS	11455478	2020-08-16 03:45	PST	23.4	P	2240	P	7.4	P	1.6	P	1.1	P
USGS	11455478	2020-08-16 04:00	PST	23.6	P	1590	P	5.2	P	1.8	P	0.8	P
USGS	11455478	2020-08-16 04:15	PST	23.6	P	1750	P	8.7	P	1.9	P	0.9	P
USGS	11455478	2020-08-16 04:30	PST	23.6	P	1700	P	10.6	P	2.0	P	0.8	P
USGS	11455478	2020-08-16 04:45	PST	23.6	P	1520	P	11.3	P	2.1	P	0.7	P
USGS	11455478	2020-08-16 05:00	PST	23.7	P	1300	P	13.0	P	2.2	P	0.6	P
USGS	11455478	2020-08-16 05:15	PST	23.8	P	1080	P	14.0	P	2.4	P	0.5	P
USGS	11455478	2020-08-16 05:30	PST	23.9	P	874	P	12.4	P	2.4	P	0.4	P
USGS	11455478	2020-08-16 05:45	PST	24.0	P	700	P	12.4	P	2.2	P	0.3	P
USGS	11455478	2020-08-16 06:00	PST	24.0	P	554	P	13.5	P	2.3	P	0.3	P
USGS	11455478	2020-08-16 06:15	PST	24.1	P	464	P	11.5	P	2.2	P	0.2	P
USGS	11455478	2020-08-16 06:30	PST	24.2	P	428	P	10.7	P	2.2	P	0.2	P
USGS	11455478	2020-08-16 06:45	PST	24.2	P	399	P	10.9	P	2.2	P	0.2	P
USGS	11455478	2020-08-16 07:00	PST	24.3	P	371	P	11.0	P	2.2	P	0.2	P
USGS	11455478	2020-08-16 07:15	PST	24.4	P	338	P	10.0	P	2.1	P	0.1	P
USGS	11455478	2020-08-16 07:30	PST	24.5	P	299	P	9.1	P	2.0	P	0.1	P
USGS	11455478	2020-08-16 07:45	PST	24.5	P	276	P	7.7	P	2.0	P	0.1	P
USGS	11455478	2020-08-16 08:00	PST	24.6	P	258	P	7.8	P	1.9	P	0.1	P
USGS	11455478	2020-08-16 08:15	PST	24.6	P	245	P	6.3	P	1.9	P	0.1	P
USGS	11455478	2020-08-16 08:30	PST	24.7	P	222	P	6.4	P	1.9	P	0.1	P
USGS	11455478	2020-08-16 08:45	PST	24.7	P	206	P	6.3	P	1.8	P	0.1	P
USGS	11455478	2020-08-16 09:00	PST	24.7	P	196	P	6.4	P	1.8	P	0.1	P
USGS	11455478	2020-08-16 09:15	PST	24.7	P	188	P	6.0	P	1.8	P	0.1	P
USGS	11455478	2020-08-16 09:30	PST	24.7	P	184	P	5.4	P	1.8	P	0.1	P
USGS	11455478	2020-08-16 09:45	PST	24.7	P	180	P	5.0	P	1.8	P	0.1	P
USGS	11455478	2020-08-16 10:00	PST	24.8	P	181	P	4.6	P	1.8	P	0.1	P
USGS	11455478	2020-08-16 10:15	PST	24.8	P	178	P	4.6	P	1.8	P	0.1	P
USGS	11455478	2020-08-16 10:30	PST	24.8	P	179	P	3.3	P	1.8	P	0.1	P
USGS	11455478	2020-08-16 10:45	PST	24.8	P	179	P	3.1	P	1.8	P	0.1	P
USGS	11455478	2020-08-16 11:00	PST	24.8	P	182	P	3.0	P	2.0	P	0.1	P
USGS	11455478	2020-08-16 11:15	PST	24.9	P	184	P	3.0	P	2.0	P	0.1	P
USGS	11455478	2020-08-16 11:30	PST	24.7	P	211	P	4.5	P	1.9	P	0.1	P
USGS	11455478	2020-08-16 11:45	PST	24.8	P	218	P	3.8	P	2.0	P	0.1	P
USGS	11455478	2020-08-16 12:00	PST	24.7	P	281	P	4.9	P	1.9	P	0.1	P
USGS	11455478	2020-08-16 12:15	PST	24.5	P	420	P	5.0	P	1.9	P	0.2	P
USGS	11455478	2020-08-16 12:30	PST	24.5	P	434	P	5.7	P	1.9	P	0.2	P
USGS	11455478	2020-08-16 12:45	PST	24.5	P	439	P	6.4	P	1.9	P	0.2	P
USGS	11455478	2020-08-16 13:00	PST	24.5	P	473	P	6.4	P	1.8	P	0.2	P
USGS	11455478	2020-08-16 13:15	PST	24.4	P	501	P	8.0	P	1.9	P	0.2	P
USGS	11455478	2020-08-16 13:30	PST	24.4	P	509	P	8.0	P	2.0	P	0.2	P
USGS	11455478	2020-08-16 13:45	PST	24.4	P	561	P	8.3	P	2.0	P	0.3	P
USGS	11455478	2020-08-16 14:00	PST	24.6	P	588	P	8.4	P	2.1	P	0.3	P
USGS	11455478	2020-08-16 14:15	PST	25.2	P	467	P	5.8	P	2.1	P	0.2	P
USGS	11455478	2020-08-16 14:30	PST	24.3	P	715	P	9.3	P	1.9	P	0.3	P
USGS	11455478	2020-08-16 14:45	PST	24.2	P	764	P	10.1	P	2.1	P	0.4	P
USGS	11455478	2020-08-16 15:00	PST	24.0	P	1010	P	12.8	P	2.1	P	0.5	P
USGS	11455478	2020-08-16 15:15	PST	23.8	P	1250	P	14.5	P	1.9	P	0.6	P
USGS	11455478	2020-08-16 15:30	PST	24.4	P	822	P	10.5	P	2.0	P	0.4	P
USGS	11455478	2020-08-16 15:45	PST	23.8	P	1370	P	13.2	P	1.9	P	0.7	P
USGS	11455478	2020-08-16 16:00	PST	23.8	P	1450	P	13.6	P			0.7	P
USGS	11455478	2020-08-16 16:15	PST	23.7	P	1640	P	23.7	P			0.8	P
USGS	11455478	2020-08-16 16:30	PST	23.9	P	1640	P	7.5	P			0.8	P
USGS	11455478	2020-08-16 16:45	PST	24.0	P	1590	P	6.7	P	1.9	P	0.8	P
USGS	11455478	2020-08-16 17:00	PST	23.9	P	1590	P	7.7	P	1.8	P	0.8	P
USGS	11455478	2020-08-16 17:15	PST	23.9	P	1330	P	9.9	P	1.7	P	0.6	P
USGS	11455478	2020-08-16 17:30	PST	24.1	P	1150	P	7.0	P	1.9	P	0.6	P
USGS	11455478	2020-08-16 17:45	PST	24.2	P	972	P	6.6	P	1.9	P	0.5	P
USGS	11455478	2020-08-16 18:00	PST	24.1	P	948	P	6.4	P	1.8	P	0.4	P
USGS	11455478	2020-08-16 18:15	PST	24.6	P	754	P	5.5	P	2.2	P	0.4	P
USGS	11455478	2020-08-16 18:30	PST	24.6	P	709	P	6.1	P	2.3	P	0.3	P
USGS	11455478	2020-08-16 18:45	PST	24.6	P	661	P	6.8	P	2.3	P	0.3	P
USGS	11455478	2020-08-16 19:00	PST	24.6	P	600	P	6.9	P	2.3	P	0.3	P
USGS	11455478	2020-08-16 19:15	PST	24.6	P	570	P	7.6	P	2.2	P	0.3	P
USGS	11455478	2020-08-16 19:30	PST	24.6	P	542	P	8.0	P	2.1	P	0.2	P
USGS	11455478	2020-08-16 19:45	PST	24.6	P	510	P	7.1	P	2.0	P	0.2	P
USGS	11455478	2020-08-16 20:00	PST	24.6	P	493	P	6.1	P	2.0	P	0.2	P
USGS	11455478	2020-08-16 20:15	PST	24.7	P	485	P	5.8	P	2.1	P	0.2	P
USGS	11455478	2020-08-16 20:30	PST	24.7	P	480	P	5.3	P	2.1	P	0.2	P
USGS	11455478	2020-08-16 20:45	PST	24.7	P	486	P	5.7	P	2.2	P	0.2	P
USGS	11455478	2020-08-16 21:00	PST	24.7	P	483	P	5.3	P	2.2	P	0.2	P
USGS	11455478	2020-08-16 21:15	PST	24.6	P	497	P	5.4	P	2.1	P	0.2	P
USGS	11455478	2020-08-16 21:30	PST	24.6	P	519	P	5.6	P	2.1	P	0.2	P
USGS	11455478	2020-08-16 21:45	PST	24.5	P	548	P	5.6	P	2.1	P	0.2	P
USGS	11455478	2020-08-16 22:00	PST	24.4	P	649	P	6.7	P	2.2	P	0.3	P
USGS	11455478	2020-08-16 22:15	PST	24.3	P	790	P	8.6	P	2.1	P	0.4	P
USGS	11455478	2020-08-16 22:30	PST	24.1	P	1010	P	10.2	P	2.0	P	0.5	P
USGS	11455478	2020-08-16 22:45	PST	24.1	P	1060	P	7.4	P	2.0	P	0.5	P
USGS	11455478	2020-08-16 23:00	PST	24.0	P	1240	P	9.7	P	2.0	P	0.6	P
USGS	11455478	2020-08-16 23:15	PST	23.8	P	1530	P	10.3	P	1.8	P	0.7	P
USGS	11455478	2020-08-16 23:30	PST	23.7	P	2040	P	14.9	P	2.0	P	1.0	P
USGS	11455478	2020-08-16 23:45	PST	23.7	P	2210	P	15.2	P	1.9	P	1.1	P
USGS	11455478	2020-08-17 00:00	PST	23.6	P	2650	P	17.9	P	2.0	P	1.4	P
USGS	11455478	2020-08-17 00:15	PST	23.6	P	2770	P	16.2	P	1.9	P	1.4	P
USGS	11455478	2020-08-17 00:30	PST	23.6	P	3120	P	13.8	P	1.8	P	1.6	P
USGS	11455478	2020-08-17 00:45	PST	23.5	P	3480	P	12.7	P	1.8	P	1.8	P
USGS	11455478	2020-08-17 01:00	PST	23.4	P	3930	P	13.5	P	1.8	P	2.1	P
USGS	11455478	2020-08-17 01:15	PST	23.4	P	4150	P	13.4	P	1.9	P	2.2	P
USGS	11455478	2020-08-17 01:30	PST	23.4	P	4230	P	8.4	P	1.8	P	2.2	P
USGS	11455478	2020-08-17 01:45	PST	23.4	P	4440	P	9.4	P	1.8	P	2.3	P
USGS	11455478	2020-08-17 02:00	PST	23.4	P	4590	P	8.3	P	1.8	P	2.4	P
USGS	11455478	2020-08-17 02:15	PST	23.4	P	4610	P	7.8	P	1.9	P	2.4	P
USGS	11455478	2020-08-17 02:30	PST	23.3	P	4450	P	7.9	P	1.9	P	2.4	P
USGS	11455478	2020-08-17 02:45	PST	23.4	P	4450	P	7.3	P	1.8	P	2.4	P
USGS	11455478	2020-08-17 03:00	PST	23.4	P	4360	P	7.3	P	1.7	P	2.3	P
USGS	11455478	2020-08-17 03:15	PST	23.4	P	4350	P	6.3	P	1.7	P	2.3	P
USGS	11455478	2020-08-17 03:30	PST	23.4	P	4270	P	6.5	P	1.6	P	2.3	P
USGS	11455478	2020-08-17 03:45	PST	23.4	P	3890	P	6.7	P	1.6	P	2.0	P
USGS	11455478	2020-08-17 04:00	PST	23.4	P	3650	P	6.5	P	1.6	P	1.9	P
USGS	11455478	2020-08-17 04:15	PST	23.5	P	3320	P	6.6	P	1.6	P	1.7	P
USGS	11455478	2020-08-17 04:30	PST	23.6	P	2990	P	11.8	P	1.7	P	1.5	P
USGS	11455478	2020-08-17 04:45	PST	23.6	P	2580	P	13.0	P	1.7	P	1.3	P
USGS	11455478	2020-08-17 05:00	PST	23.7	P	2200	P	12.8	P	1.8	P	1.1	P
USGS	11455478	2020-08-17 05:15	PST	23.8	P	1860	P	14.5	P	1.9	P	0.9	P
USGS	11455478	2020-08-17 05:30	PST	23.9	P	1590	P	13.6	P	2.0	P	0.8	P
USGS	11455478	2020-08-17 05:45	PST	24.0	P	1320	P	16.3	P	2.1	P	0.6	P
USGS	11455478	2020-08-17 06:00	PST	24.0	P	1060	P	20.5	P	2.1	P	0.5	P
USGS	11455478	2020-08-17 06:15	PST	24.2	P	877	P	15.1	P	2.0	P	0.4	P
USGS	11455478	2020-08-17 06:30	PST	24.3	P	721	P	13.3	P	2.0	P	0.3	P
USGS	11455478	2020-08-17 06:45	PST	24.4	P	599	P	15.4	P	2.2	P	0.3	P
USGS	11455478	2020-08-17 07:00	PST	24.5	P	497	P	11.8	P	2.1	P	0.2	P
USGS	11455478	2020-08-17 07:15	PST	24.6	P	457	P	11.9	P	2.2	P	0.2	P
USGS	11455478	2020-08-17 07:30	PST	24.6	P	429	P	11.0	P	2.0	P	0.2	P
USGS	11455478	2020-08-17 07:45	PST	24.7	P	396	P	10.1	P	2.0	P	0.2	P
USGS	11455478	2020-08-17 08:00	PST	24.8	P	354	P	8.9	P	1.9	P	0.2	P
USGS	11455478	2020-08-17 08:15	PST	24.8	P	305	P	9.8	P	2.0	P	0.1	P
USGS	11455478	2020-08-17 08:30	PST	24.9	P	275	P	9.7	P	1.9	P	0.1	P
USGS	11455478	2020-08-17 08:45	PST	24.9	P	253	P	7.5	P	1.9	P	0.1	P
USGS	11455478	2020-08-17 09:00	PST	25.0	P	233	P	8.3	P	1.9	P	0.1	P
USGS	11455478	2020-08-17 09:15	PST	25.0	P	217	P	8.2	P	1.9	P	0.1	P
USGS	11455478	2020-08-17 09:30	PST	25.1	P	200	P	7.0	P	1.8	P	0.1	P
USGS	11455478	2020-08-17 09:45	PST	25.1	P	190	P	6.7	P	1.8	P	0.1	P
USGS	11455478	2020-08-17 10:00	PST	25.2	P	185	P	6.5	P	1.8	P	0.1	P
USGS	11455478	2020-08-17 10:15	PST	25.2	P	181	P	5.7	P	1.8	P	0.1	P
USGS	11455478	2020-08-17 10:30	PST	25.2	P	178	P	5.4	P	1.8	P	0.1	P
USGS	11455478	2020-08-17 10:45	PST	25.2	P	177	P	5.7	P	1.9	P	0.1	P
USGS	11455478	2020-08-17 11:00	PST	25.2	P	177	P	4.4	P	1.8	P	0.1	P
USGS	11455478	2020-08-17 11:15	PST	25.2	P	177	P	4.1	P	1.7	P	0.1	P
USGS	11455478	2020-08-17 11:30	PST	25.2	P	179	P	3.7	P	1.8	P	0.1	P
USGS	11455478	2020-08-17 11:45	PST	25.3	P	187	P	3.8	P	1.9	P	0.1	P
USGS	11455478	2020-08-17 12:00	PST	25.3	P	210	P	4.4	P	2.1	P	0.1	P
USGS	11455478	2020-08-17 12:15	PST	25.2	P	280	P	5.8	P	2.0	P	0.1	P
USGS	11455478	2020-08-17 12:30	PST	25.1	P	337	P	4.9	P	1.9	P	0.1	P
USGS	11455478	2020-08-17 12:45	PST	24.9	P	551	P	5.8	P			0.3	P
USGS	11455478	2020-08-17 13:00	PST	24.8	P	563	P	8.0	P			0.3	P
USGS	11455478	2020-08-17 13:15	PST	24.8	P	563	P	7.2	P			0.3	P
USGS	11455478	2020-08-17 13:30	PST	24.8	P	618	P	7.5	P			0.3	P
USGS	11455478	2020-08-17 13:45	PST	24.7	P	599	P	7.6	P	2.1	P	0.3	P
USGS	11455478	2020-08-17 14:00	PST	24.8	P	654	P	8.8	P	2.2	P	0.3	P
USGS	11455478	2020-08-17 14:15	PST	24.7	P	723	P	10.6	P			0.3	P
USGS	11455478	2020-08-17 14:30	PST	24.6	P	792	P	10.5	P			0.4	P
USGS	11455478	2020-08-17 14:45	PST	24.7	P	795	P	9.7	P			0.4	P
USGS	11455478	2020-08-17 15:00	PST	24.5	P	904	P	10.8	P			0.4	P
USGS	11455478	2020-08-17 15:15	PST	24.7	P	1120	P	11.6	P			0.5	P
USGS	11455478	2020-08-17 15:30	PST	24.7	P	947	P	9.5	P			0.4	P
USGS	11455478	2020-08-17 15:45	PST	24.6	P	1240	P	8.5	P			0.6	P
USGS	11455478	2020-08-17 16:00	PST	24.5	P	1400	P	10.6	P			0.7	P
USGS	11455478	2020-08-17 16:15	PST	24.3	P	1630	P	11.5	P			0.8	P
USGS	11455478	2020-08-17 16:30	PST	24.3	P	1660	P	10.9	P			0.8	P
USGS	11455478	2020-08-17 16:45	PST	24.3	P	1790	P	10.7	P			0.9	P
USGS	11455478	2020-08-17 17:00	PST	24.3	P	1740	P	9.8	P			0.9	P
USGS	11455478	2020-08-17 17:15	PST	24.3	P	1700	P	9.8	P			0.8	P
USGS	11455478	2020-08-17 17:30	PST	24.3	P	1790	P	10.4	P			0.9	P
USGS	11455478	2020-08-17 17:45	PST	24.4	P	1570	P	8.9	P			0.8	P
USGS	11455478	2020-08-17 18:00	PST	24.4	P	1510	P	8.5	P	1.9	P	0.7	P
USGS	11455478	2020-08-17 18:15	PST	24.5	P	1340	P	8.1	P	2.0	P	0.6	P
USGS	11455478	2020-08-17 18:30	PST	24.6	P	977	P	7.1	P	4.6	P	0.5	P
USGS	11455478	2020-08-17 18:45	PST	24.7	P	831	P	5.4	P	2.7	P	0.4	P
USGS	11455478	2020-08-17 19:00	PST	24.6	P	874	P	8.8	P	2.2	P	0.4	P
USGS	11455478	2020-08-17 19:15	PST	24.7	P	791	P	9.2	P	2.1	P	0.4	P
