station,collected_by,date,time_pst,kingdom,phylum,class,genus,taxon,phyto_form,organisms_per_ml,cells_per_ml,biovolume_per_ml
MONT,FMWT,2021-10-06,08:09:00,Chromista,Bacillariophyta,Bacillariophyceae,Nitzschia,Nitzschia sp.,i,117.9,117.9,34872.7
MONT,FMWT,2021-10-06,08:09:00,Chromista,Ochrophyta,Coscinodiscophyceae,Skeletonema,Skeletonema sp.,i,117.9,117.9,2741.9
MONT,FMWT,2021-10-06,08:09:00,Plantae,Chlorophyta,Chlorophyceae,Chlamydomonas,Chlamydomonas sp.,i,117.9,117.9,46519
MONT,FMWT,2021-10-06,08:09:00,Plantae,Chlorophyta,Chlorophyceae,Chlorella,Chlorella sp.,i,117.9,117.9,3128
MONT,FMWT,2021-10-06,08:09:00,Chromista,Cryptophyta,Cryptophyceae,Plagioselmis,Plagioselmis nannoplanctica,i,117.9,117.9,10004.1
MONT,FMWT,2021-10-06,08:09:00,Bacteria,Cyanobacteria,Cyanophyceae,Eucapsis,Eucapsis microscopica,c,45761,91522.1,16474
STN_609,FMWT,2021-10-06,08:35:00,Chromista,Bacillariophyta,Mediophyceae,Acanthoceras,Acanthoceras sp.,i,95.8,95.8,18364
STN_609,FMWT,2021-10-06,08:35:00,Chromista,Ochrophyta,Coscinodiscophyceae,Cyclotella,Cyclotella sp.,i,95.8,95.8,260160.8
STN_609,FMWT,2021-10-06,08:35:00,Plantae,Chlorophyta,Chlorophyceae,Chlorella,Chlorella sp.,i,95.8,95.8,2541.5
STN_609,FMWT,2021-10-06,08:35:00,Chromista,Cryptophyta,Cryptophyceae,Plagioselmis,Plagioselmis prolonga,i,191.7,191.7,14633.4
STN_609,FMWT,2021-10-06,08:35:00,Bacteria,Cyanobacteria,Cyanophyceae,Eucapsis,Eucapsis microscopica,c,38809.9,77619.8,13971.6
EMP_NZS42,FMWT,2021-10-06,09:18:00,Chromista,Bacillariophyta,Mediophyceae,Acanthoceras,Acanthoceras sp.,i,102.2,102.2,7369.7
EMP_NZS42,FMWT,2021-10-06,09:18:00,Chromista,Bacillariophyta,Bacillariophyceae,Nitzschia,Nitzschia sp.,i,102.2,102.2,3200.6
EMP_NZS42,FMWT,2021-10-06,09:18:00,Chromista,Ochrophyta,Coscinodiscophyceae,Skeletonema,Skeletonema sp.,i,102.2,102.2,5569.4
EMP_NZS42,FMWT,2021-10-06,09:18:00,Chromista,Haptophyta,Prymnesiophyceae,Chrysochromulina,Chrysochromulina sp.,i,102.2,102.2,3091.3
EMP_NZS42,FMWT,2021-10-06,09:18:00,Bacteria,Cyanobacteria,Cyanophyceae,Eucapsis,Eucapsis microscopica,c,42215,84429.9,15197.4
FMWT_605,FMWT,2021-10-07,09:40:00,Chromista,Ochrophyta,Coscinodiscophyceae,Actinocyclus,Actinocyclus sp.,i,143.7,143.7,793392
FMWT_605,FMWT,2021-10-07,09:40:00,Chromista,Ochrophyta,Coscinodiscophyceae,Cyclotella,Cyclotella sp.,i,287.5,287.5,228867.1
FMWT_605,FMWT,2021-10-07,09:40:00,Plantae,Chlorophyta,Chlorophyceae,Chlorella,cf. Chlorella sp.,i,431.2,431.2,2404.2
FMWT_605,FMWT,2021-10-07,09:40:00,Bacteria,Cyanobacteria,Cyanophyceae,Eucapsis,Eucapsis microscopica,c,58646.1,117292.2,21112.6
FMWT_606,FMWT,2021-10-07,10:15:00,Chromista,Bacillariophyta,Bacillariophyceae,Cocconeis,Cocconeis placentula,i,102.2,102.2,52129.6
FMWT_606,FMWT,2021-10-07,10:15:00,Chromista,Ochrophyta,Coscinodiscophyceae,Cyclotella,Cyclotella sp.,i,102.2,102.2,17584.5
FMWT_606,FMWT,2021-10-07,10:15:00,Chromista,Ochrophyta,Coscinodiscophyceae,Thalassiosira,cf. Thalassiosira sp.,i,102.2,102.2,289809.8
FMWT_606,FMWT,2021-10-07,10:15:00,Bacteria,Cyanobacteria,Cyanophyceae,Eucapsis,Eucapsis microscopica,c,41397.2,82794.5,14903
FMWT_602,FMWT,2021-10-07,11:05:00,Chromista,Ochrophyta,Coscinodiscophyceae,Cyclotella,Cyclotella sp.,i,215.6,215.6,134449.5
FMWT_602,FMWT,2021-10-07,11:05:00,Chromista,Bacillariophyta,Bacillariophyceae,Epithemia,Epithemia sp.,i,71.9,71.9,37928
FMWT_602,FMWT,2021-10-07,11:05:00,Chromista,Bacillariophyta,Bacillariophyceae,Gyrosigma,Gyrosigma sp.,i,287.5,287.5,313023.5
FMWT_602,FMWT,2021-10-07,11:05:00,Chromista,Bacillariophyta,Bacillariophyceae,Navicula,Navicula sp.,i,71.9,71.9,16904.5
FMWT_602,FMWT,2021-10-07,11:05:00,Chromista,Ochrophyta,Coscinodiscophyceae,Thalassiosira,Thalassiosira sp.,i,71.9,71.9,606377
FMWT_602,FMWT,2021-10-07,11:05:00,Chromista,Cryptophyta,Cryptophyceae,Plagioselmis,Plagioselmis nannoplanctica,i,215.6,215.6,16462.6
FMWT_602,FMWT,2021-10-07,11:05:00,Bacteria,Cyanobacteria,Cyanophyceae,Eucapsis,Eucapsis microscopica,c,28101.2,56202.5,10116.4
FMWT_802,FMWT,2021-10-07,13:34:00,Chromista,Bacillariophyta,Bacillariophyceae,Nitzschia,Nitzschia cf. reversa,i,34.6,34.6,38927.9
FMWT_802,FMWT,2021-10-07,13:34:00,Plantae,Chlorophyta,Chlorophyceae,Chlorella,Chlorella sp.,i,138.3,138.3,1955.7
FMWT_802,FMWT,2021-10-07,13:34:00,Chromista,Haptophyta,Prymnesiophyceae,Chrysochromulina,cf. Chrysochromulina sp.,i,69.2,69.2,9945.9
FMWT_802,FMWT,2021-10-07,13:34:00,Chromista,Cryptophyta,Cryptophyceae,Cryptomonas,Cryptomonas sp.,i,138.3,138.3,69071.9
FMWT_802,FMWT,2021-10-07,13:34:00,Chromista,Cryptophyta,Cryptophyceae,Plagioselmis,Plagioselmis nannoplanctica,i,103.8,103.8,27549.3
FMWT_802,FMWT,2021-10-07,13:34:00,Chromista,Cryptophyta,Cryptophyceae,Plagioselmis,Plagioselmis prolonga,i,103.8,103.8,13941.4
FMWT_802,FMWT,2021-10-07,13:34:00,Bacteria,Cyanobacteria,Cyanophyceae,Eucapsis,Eucapsis microscopica,c,13418.7,26837.3,4830.7
FMWT_706,FMWT,2021-10-14,06:50:00,Chromista,Bacillariophyta,Bacillariophyceae,Cocconeis,Cocconeis sp.,i,360.8,360.8,266620.8
FMWT_706,FMWT,2021-10-14,06:50:00,Chromista,Ochrophyta,Coscinodiscophyceae,Cyclotella,Cyclotella sp.,i,90.2,90.2,9876.2
FMWT_706,FMWT,2021-10-14,06:50:00,Chromista,Bacillariophyta,Bacillariophyceae,Entomoneis,Entomoneis sp.,i,45.1,45.1,165446.7
FMWT_706,FMWT,2021-10-14,06:50:00,Chromista,Bacillariophyta,Bacillariophyceae,Nitzschia,Nitzschia sp.,i,225.5,225.5,7637.2
FMWT_706,FMWT,2021-10-14,06:50:00,Chromista,Bacillariophyta,Bacillariophyceae,Planothidium,Planothidium sp.,i,45.1,45.1,2315.6
FMWT_706,FMWT,2021-10-14,06:50:00,Chromista,Ochrophyta,Coscinodiscophyceae,Thalassiosira,Thalassiosira sp.,i,45.1,45.1,3043774.8
FMWT_706,FMWT,2021-10-14,06:50:00,Chromista,Cryptophyta,Cryptophyceae,Plagioselmis,Plagioselmis nannoplanctica,i,90.2,90.2,11173
FMWT_706,FMWT,2021-10-14,06:50:00,Bacteria,Cyanobacteria,Cyanophyceae,Eucapsis,Eucapsis microscopica,c,17316.5,34633,6233.9
EMP_NZ028,EMP,2021-10-18,12:30:00,Chromista,Ochrophyta,Coscinodiscophyceae,Cyclotella,Cyclotella sp.,i,66.7,66.7,29433.9
EMP_NZ028,EMP,2021-10-18,12:30:00,Plantae,Chlorophyta,Chlorophyceae,Chlorella,Chlorella sp.,i,66.7,66.7,942.4
EMP_NZ028,EMP,2021-10-18,12:30:00,Plantae,Chlorophyta,Chlorophyceae,Sphaerocystis,cf. Sphaerocystis sp.,c,200,266.6,4575
EMP_NZ028,EMP,2021-10-18,12:30:00,Chromista,Cryptophyta,Cryptophyceae,Cryptomonas,Cryptomonas sp.,i,66.7,66.7,22234
EMP_NZ028,EMP,2021-10-18,12:30:00,Chromista,Cryptophyta,Cryptophyceae,Plagioselmis,Plagioselmis nannoplanctica,i,133.3,133.3,31524.4
EMP_NZ028,EMP,2021-10-18,12:30:00,Bacteria,Cyanobacteria,Cyanophyceae,Eucapsis,Eucapsis microscopica,c,26664.9,53329.8,9599.4
EMP_NZS42,EMP,2021-10-18,13:25:00,Chromista,Bacillariophyta,Bacillariophyceae,Nitzschia,Nitzschia acicularis,i,255.5,255.5,43398.1
EMP_NZS42,EMP,2021-10-18,13:25:00,Plantae,Chlorophyta,Chlorophyceae,Chlamydomonas,Chlamydomonas sp.,i,127.8,127.8,47368.4
EMP_NZS42,EMP,2021-10-18,13:25:00,Bacteria,Cyanobacteria,Cyanophyceae,Eucapsis,Eucapsis microscopica,c,52640.9,105281.9,18950.7
EMP_NZ032,EMP,2021-10-18,14:30:00,Chromista,Ochrophyta,Coscinodiscophyceae,Cyclotella,Cyclotella sp.,i,139.4,139.4,72123.1
EMP_NZ032,EMP,2021-10-18,14:30:00,Chromista,Bacillariophyta,Bacillariophyceae,Navicula,Navicula sp.,i,92.9,92.9,6584.1
EMP_NZ032,EMP,2021-10-18,14:30:00,Chromista,Bacillariophyta,Bacillariophyceae,Nitzschia,Nitzschia sp.,i,46.5,46.5,1658.7
EMP_NZ032,EMP,2021-10-18,14:30:00,Chromista,Bacillariophyta,Bacillariophyceae,Nitzschia,cf. Nitzschia sp.,i,46.5,46.5,75457
EMP_NZ032,EMP,2021-10-18,14:30:00,Plantae,Chlorophyta,Chlorophyceae,Chlorella,Chlorella sp.,i,139.4,139.4,1602.1
EMP_NZ032,EMP,2021-10-18,14:30:00,Plantae,Chlorophyta,Chlorophyceae,Drepanochloris,Drepanochloris nannoselene,i,92.9,92.9,1330.5
EMP_NZ032,EMP,2021-10-18,14:30:00,Plantae,Chlorophyta,Chlorophyceae,Sphaerocystis,cf. Sphaerocystis sp.,c,46.5,139.4,3696.7
EMP_NZ032,EMP,2021-10-18,14:30:00,Chromista,Cryptophyta,Cryptophyceae,Plagioselmis,Plagioselmis nannoplanctica,i,278.8,278.8,46388.9
EMP_NZ032,EMP,2021-10-18,14:30:00,Bacteria,Cyanobacteria,Cyanophyceae,Eucapsis,Eucapsis microscopica,c,17934.2,35868.3,6456.3
FMWT_704,FMWT,2021-10-21,08:40:00,Chromista,Bacillariophyta,Bacillariophyceae,Cocconeis,Cocconeis sp.,i,45.1,45.1,32001.1
FMWT_704,FMWT,2021-10-21,08:40:00,Chromista,Ochrophyta,Coscinodiscophyceae,Cyclotella,Cyclotella sp.,i,135.3,135.3,12661.5
FMWT_704,FMWT,2021-10-21,08:40:00,Chromista,Bacillariophyta,Bacillariophyceae,Entomoneis,Entomoneis sp.,i,45.1,45.1,525543.9
FMWT_704,FMWT,2021-10-21,08:40:00,Chromista,Bacillariophyta,Bacillariophyceae,Nitzschia,Nitzschia sp.,i,45.1,45.1,753.1
FMWT_704,FMWT,2021-10-21,08:40:00,Chromista,Ochrophyta,Fragilariophyceae,Pseudostaurosira,Pseudostaurosira sp.,i,45.1,45.1,5382
FMWT_704,FMWT,2021-10-21,08:40:00,Chromista,Cryptophyta,Cryptophyceae,Cryptomonas,Cryptomonas sp.,i,315.7,315.7,161146.4
FMWT_704,FMWT,2021-10-21,08:40:00,Chromista,Cryptophyta,Cryptophyceae,Plagioselmis,Plagioselmis nannoplanctica,i,496,496,84625.3
FMWT_704,FMWT,2021-10-21,08:40:00,Bacteria,Cyanobacteria,Cyanophyceae,Eucapsis,Eucapsis microscopica,c,17361.6,34723.2,6250.2
FMWT_704,FMWT,2021-10-21,08:40:00,Protozoa,Euglenozoa,Euglenophyceae,Euglena,Euglena sp.,i,45.1,45.1,141001.4
STN_610,FMWT,2021-10-21,09:40:00,Chromista,Ochrophyta,Coscinodiscophyceae,Cyclotella,Cyclotella sp.,i,230,230,20135.8
STN_610,FMWT,2021-10-21,09:40:00,Chromista,Bacillariophyta,Bacillariophyceae,Cylindrotheca,Cylindrotheca closterium,i,76.7,76.7,108404.6
STN_610,FMWT,2021-10-21,09:40:00,Chromista,Bacillariophyta,Bacillariophyceae,Diploneis,Diploneis sp.,i,76.7,76.7,103789.6
STN_610,FMWT,2021-10-21,09:40:00,Chromista,Bacillariophyta,Bacillariophyceae,Gyrosigma,Gyrosigma sp.,i,153.3,153.3,202133
STN_610,FMWT,2021-10-21,09:40:00,Chromista,Bacillariophyta,Bacillariophyceae,Nitzschia,Nitzschia sp.,i,230,230,20124.8
STN_610,FMWT,2021-10-21,09:40:00,Plantae,Chlorophyta,Chlorophyceae,Chlamydomonas,cf. Chlamydomonas sp.,i,76.7,76.7,16265.6
STN_610,FMWT,2021-10-21,09:40:00,Chromista,Cryptophyta,Cryptophyceae,Cryptomonas,Cryptomonas sp.,i,230,230,79068.5
STN_610,FMWT,2021-10-21,09:40:00,Chromista,Cryptophyta,Cryptophyceae,Plagioselmis,Plagioselmis nannoplanctica,i,76.7,76.7,14287.4
STN_610,FMWT,2021-10-21,09:40:00,Bacteria,Cyanobacteria,Cyanophyceae,Eucapsis,Eucapsis microscopica,c,29131.4,58262.8,10487.3
STN_610,FMWT,2021-10-21,09:40:00,Protozoa,Euglenozoa,Euglenophyceae,Euglena,Euglena sp.,i,76.7,76.7,239702.4
MONT,FMWT,2021-10-21,10:04:00,Chromista,Ochrophyta,Coscinodiscophyceae,Cyclotella,Cyclotella sp.,i,230,230,40974.9
MONT,FMWT,2021-10-21,10:04:00,Chromista,Bacillariophyta,Bacillariophyceae,Cylindrotheca,Cylindrotheca closterium,i,153.3,153.3,13193.6
MONT,FMWT,2021-10-21,10:04:00,Chromista,Bacillariophyta,Bacillariophyceae,Navicula,Navicula spp.,i,153.3,153.3,91348.1
MONT,FMWT,2021-10-21,10:04:00,Plantae,Chlorophyta,Chlorophyceae,Chlorella,Chlorella sp.,i,230,230,4327.5
MONT,FMWT,2021-10-21,10:04:00,Chromista,Cryptophyta,Cryptophyceae,Plagioselmis,Plagioselmis nannoplanctica,i,230,230,17560.1
MONT,FMWT,2021-10-21,10:04:00,Bacteria,Cyanobacteria,Cyanophyceae,Eucapsis,Eucapsis microscopica,c,31354.6,62709.1,11287.6
STN_609,FMWT,2021-10-21,10:26:00,Chromista,Ochrophyta,Coscinodiscophyceae,Cyclotella,Cyclotella sp.,i,83.6,83.6,6179.5
STN_609,FMWT,2021-10-21,10:26:00,Chromista,Bacillariophyta,Bacillariophyceae,Cylindrotheca,Cylindrotheca closterium,i,83.6,83.6,19888.9
STN_609,FMWT,2021-10-21,10:26:00,Chromista,Bacillariophyta,Bacillariophyceae,Rhoicosphenia,Rhoicosphenia sp.,i,83.6,83.6,51755.4
STN_609,FMWT,2021-10-21,10:26:00,Plantae,Chlorophyta,Chlorophyceae,Chlorella,Chlorella sp.,i,418.2,418.2,5911.5
STN_609,FMWT,2021-10-21,10:26:00,Chromista,Haptophyta,Prymnesiophyceae,Chrysochromulina,Chrysochromulina sp.,i,83.6,83.6,2397.9
STN_609,FMWT,2021-10-21,10:26:00,Chromista,Cryptophyta,Cryptophyceae,Plagioselmis,Plagioselmis nannoplanctica,i,83.6,83.6,6385.5
STN_609,FMWT,2021-10-21,10:26:00,Chromista,Cryptophyta,Cryptophyceae,Plagioselmis,Plagioselmis prolonga,i,167.3,167.3,31109.8
STN_609,FMWT,2021-10-21,10:26:00,Bacteria,Cyanobacteria,Cyanophyceae,Eucapsis,Eucapsis microscopica,c,33034.2,66068.3,11892.3
FMWT_605,FMWT,2021-10-21,11:01:00,Chromista,Bacillariophyta,Bacillariophyceae,Cylindrotheca,Cylindrotheca closterium,i,69.7,69.7,14999.5
FMWT_605,FMWT,2021-10-21,11:01:00,Plantae,Chlorophyta,Chlorophyceae,Chlamydomonas,cf. Chlamydomonas sp.,i,139.4,139.4,29168.9
FMWT_605,FMWT,2021-10-21,11:01:00,Plantae,Chlorophyta,Chlorophyceae,Chlorella,Chlorella sp.,i,139.4,139.4,888
FMWT_605,FMWT,2021-10-21,11:01:00,Chromista,Haptophyta,Prymnesiophyceae,Chrysochromulina,Chrysochromulina sp.,i,69.7,69.7,1653.9
FMWT_605,FMWT,2021-10-21,11:01:00,Chromista,Ochrophyta,Chrysophyceae,Ochromonas,Ochromonas sp.,i,69.7,69.7,6408.4
FMWT_605,FMWT,2021-10-21,11:01:00,Chromista,Cryptophyta,Cryptophyceae,Cryptomonas,Cryptomonas sp.,i,69.7,69.7,58387.6
FMWT_605,FMWT,2021-10-21,11:01:00,Chromista,Cryptophyta,Cryptophyceae,Plagioselmis,Plagioselmis nannoplanctica,i,139.4,139.4,47025.7
FMWT_605,FMWT,2021-10-21,11:01:00,Bacteria,Cyanobacteria,Cyanophyceae,Eucapsis,Eucapsis microscopica,c,28643.5,57287.1,10311.7
FMWT_605,FMWT,2021-10-21,11:01:00,Protozoa,Euglenozoa,Euglenophyceae,Euglena,Euglena sp.,i,69.7,69.7,320206.6
FMWT_802,FMWT,2021-10-21,12:36:00,Chromista,Bacillariophyta,Bacillariophyceae,Achnanthidium,Achnanthidium sp.,i,45.1,45.1,1842.5
FMWT_802,FMWT,2021-10-21,12:36:00,Chromista,Bacillariophyta,Bacillariophyceae,Cocconeis,Cocconeis sp.,i,135.3,135.3,75909.6
FMWT_802,FMWT,2021-10-21,12:36:00,Chromista,Ochrophyta,Coscinodiscophyceae,Cyclotella,Cyclotella sp.,i,90.2,90.2,20992.1
FMWT_802,FMWT,2021-10-21,12:36:00,Chromista,Bacillariophyta,Bacillariophyceae,Gyrosigma,Gyrosigma sp.,i,45.1,45.1,48435.7
FMWT_802,FMWT,2021-10-21,12:36:00,Chromista,Bacillariophyta,Bacillariophyceae,Navicula,Navicula sp.,i,45.1,45.1,34134.6
FMWT_802,FMWT,2021-10-21,12:36:00,Chromista,Ochrophyta,Coscinodiscophyceae,Thalassiosira,Thalassiosira sp.,i,45.1,45.1,2213595
FMWT_802,FMWT,2021-10-21,12:36:00,Chromista,Cryptophyta,Cryptophyceae,Cryptomonas,Cryptomonas sp.,i,225.5,225.5,165380
FMWT_802,FMWT,2021-10-21,12:36:00,Chromista,Cryptophyta,Cryptophyceae,Plagioselmis,Plagioselmis nannoplanctica,i,721.5,721.5,186971.4
FMWT_802,FMWT,2021-10-21,12:36:00,Bacteria,Cyanobacteria,Cyanophyceae,Eucapsis,Eucapsis microscopica,c,16730.3,33460.5,6022.9
EMP_NZ060,EMP,2021-10-22,06:30:00,Chromista,Ochrophyta,Coscinodiscophyceae,Cyclotella,Cyclotella sp.,i,88.5,88.5,74030.2
EMP_NZ060,EMP,2021-10-22,06:30:00,Chromista,Bacillariophyta,Bacillariophyceae,Entomoneis,Entomoneis paludosa,i,88.5,88.5,273184.5
EMP_NZ060,EMP,2021-10-22,06:30:00,Plantae,Chlorophyta,Chlorophyceae,Chlorella,Chlorella sp.,i,973,973,13755.6
EMP_NZ060,EMP,2021-10-22,06:30:00,Chromista,Cryptophyta,Cryptophyceae,Plagioselmis,Plagioselmis nannoplanctica,i,88.5,88.5,28641.5
EMP_NZ060,EMP,2021-10-22,06:30:00,Bacteria,Cyanobacteria,Cyanophyceae,Eucapsis,Eucapsis microscopica,c,35736.1,71472.1,12865
EMP_NZ064,EMP,2021-10-22,07:10:00,Chromista,Bacillariophyta,Bacillariophyceae,Navicula,Navicula sp.,i,90.2,90.2,95455.2
EMP_NZ064,EMP,2021-10-22,07:10:00,Chromista,Ochrophyta,Chrysophyceae,Ochromonas,cf. Ochromonas sp.,i,90.2,90.2,8293.2
EMP_NZ064,EMP,2021-10-22,07:10:00,Bacteria,Cyanobacteria,Cyanophyceae,Eucapsis,Eucapsis microscopica,c,37789.6,75579.3,13604.3
EMP_NZEZ6,EMP,2021-10-22,07:50:00,Chromista,Bacillariophyta,Bacillariophyceae,Entomoneis,Entomoneis paludosa,i,70.8,70.8,124417.5
EMP_NZEZ6,EMP,2021-10-22,07:50:00,Chromista,Bacillariophyta,Bacillariophyceae,Nitzschia,Nitzschia sp.,i,141.5,141.5,5556.6
EMP_NZEZ6,EMP,2021-10-22,07:50:00,Chromista,Ochrophyta,Coscinodiscophyceae,Skeletonema,cf. Skeletonema sp.,i,70.8,70.8,5787.1
EMP_NZEZ6,EMP,2021-10-22,07:50:00,Plantae,Chlorophyta,Chlorophyceae,Chlorella,Chlorella sp.,i,141.5,141.5,2663.1
EMP_NZEZ6,EMP,2021-10-22,07:50:00,Chromista,Cryptophyta,Cryptophyceae,Plagioselmis,Plagioselmis prolonga,i,212.3,212.3,47769
EMP_NZEZ6,EMP,2021-10-22,07:50:00,Bacteria,Cyanobacteria,Cyanophyceae,Eucapsis,Eucapsis microscopica,c,28871.9,57743.8,10393.9
EMP_NZEZ2,EMP,2021-10-22,08:40:00,Chromista,Ochrophyta,Coscinodiscophyceae,Cyclotella,Cyclotella sp.,i,204.4,204.4,33416.4
EMP_NZEZ2,EMP,2021-10-22,08:40:00,Chromista,Bacillariophyta,Bacillariophyceae,Entomoneis,Entomoneis sp.,i,204.4,204.4,1138335.8
EMP_NZEZ2,EMP,2021-10-22,08:40:00,Chromista,Bacillariophyta,Bacillariophyceae,Gomphonema,Gomphonema sp.,i,102.2,102.2,70251
EMP_NZEZ2,EMP,2021-10-22,08:40:00,Chromista,Cryptophyta,Cryptophyceae,Plagioselmis,Plagioselmis nannoplanctica,i,306.6,306.6,39348.6
EMP_NZEZ2,EMP,2021-10-22,08:40:00,Bacteria,Cyanobacteria,Cyanophyceae,Eucapsis,Eucapsis microscopica,c,42010.5,84021.1,15123.8
MONT,STN,2022-07-05,07:29:00,Chromista,Ochrophyta,Coscinodiscophyceae,Cyclotella,cf. Cyclotella sp.,i,102.2,102.2,11193
MONT,STN,2022-07-05,07:29:00,Chromista,Ochrophyta,Coscinodiscophyceae,Cyclotella,Cyclotella sp.,i,204.4,204.4,155541.9
MONT,STN,2022-07-05,07:29:00,Chromista,Bacillariophyta,Bacillariophyceae,Nitzschia,Nitzschia sp.,i,51.1,51.1,20384.8
MONT,STN,2022-07-05,07:29:00,Plantae,Chlorophyta,Chlorophyceae,Scenedesmus,Scenedesmus sp.,c,51.1,102.2,1082
MONT,STN,2022-07-05,07:29:00,Chromista,Cryptophyta,Cryptophyceae,Cryptomonas,Cryptomonas sp.,i,51.1,51.1,46580
MONT,STN,2022-07-05,07:29:00,Bacteria,Cyanobacteria,Cyanophyceae,Eucapsis,Eucapsis microscopica,c,20698.6,41397.2,7451.5
STN_609,STN,2022-07-05,07:52:00,Chromista,Ochrophyta,Coscinodiscophyceae,Cyclotella,cf. Cyclotella sp.,i,135.3,135.3,21528
STN_609,STN,2022-07-05,07:52:00,Chromista,Ochrophyta,Coscinodiscophyceae,Cyclotella,Cyclotella sp.,i,135.3,135.3,42273
STN_609,STN,2022-07-05,07:52:00,Chromista,Bacillariophyta,Bacillariophyceae,Entomoneis,Entomoneis sp.,i,135.3,135.3,38401.4
STN_609,STN,2022-07-05,07:52:00,Chromista,Bacillariophyta,Bacillariophyceae,Gyrosigma,Gyrosigma sp.,i,135.3,135.3,157186.1
STN_609,STN,2022-07-05,07:52:00,Chromista,Bacillariophyta,Bacillariophyceae,Surirella,Surirella sp.,i,135.3,135.3,180330.8
STN_609,STN,2022-07-05,07:52:00,Plantae,Chlorophyta,Chlorophyceae,Chlorella,Chlorella sp.,i,135.3,135.3,3588
STN_609,STN,2022-07-05,07:52:00,Bacteria,Cyanobacteria,Cyanophyceae,Eucapsis,Eucapsis microscopica,c,54384.6,108769.2,19578.5
STN_606,STN,2022-07-05,09:46:00,Chromista,Ochrophyta,Coscinodiscophyceae,Cyclotella,Cyclotella sp.,i,191.7,191.7,132229.7
STN_606,STN,2022-07-05,09:46:00,Chromista,Ochrophyta,Coscinodiscophyceae,Cyclotella,cf. Cyclotella sp.,i,191.7,191.7,13217.3
STN_606,STN,2022-07-05,09:46:00,Chromista,Bacillariophyta,Bacillariophyceae,Navicula,Navicula sp.,i,95.8,95.8,32807.1
STN_606,STN,2022-07-05,09:46:00,Chromista,Ochrophyta,Coscinodiscophyceae,Thalassiosira,Thalassiosira sp.,i,95.8,95.8,2909215.4
STN_606,STN,2022-07-05,09:46:00,Chromista,Cryptophyta,Cryptophyceae,Cryptomonas,Cryptomonas sp.,i,95.8,95.8,64226.4
STN_606,STN,2022-07-05,09:46:00,Chromista,Cryptophyta,Cryptophyceae,Plagioselmis,Plagioselmis nannoplanctica,i,95.8,95.8,15249
STN_606,STN,2022-07-05,09:46:00,Bacteria,Cyanobacteria,Cyanophyceae,Eucapsis,Eucapsis microscopica,c,38618.3,77236.5,13902.6
FMWT_605,STN,2022-07-05,10:59:00,Chromista,Ochrophyta,Coscinodiscophyceae,Cyclotella,cf. Cyclotella sp.,i,1022.2,1022.2,162656.3
FMWT_605,STN,2022-07-05,10:59:00,Chromista,Bacillariophyta,Bacillariophyceae,Diploneis,Diploneis sp.,i,255.5,255.5,340624.8
FMWT_605,STN,2022-07-05,10:59:00,Chromista,Ochrophyta,Coscinodiscophyceae,Thalassiosira,Thalassiosira sp.,i,255.5,255.5,5083010.3
FMWT_605,STN,2022-07-05,10:59:00,Bacteria,Cyanobacteria,Cyanophyceae,Eucapsis,Eucapsis microscopica,c,104004.2,208008.3,37441.5
EMP_NZS42,STN,2022-07-05,11:33:00,Chromista,Ochrophyta,Coscinodiscophyceae,Cyclotella,cf. Cyclotella sp.,i,153.3,153.3,10573.8
EMP_NZS42,STN,2022-07-05,11:33:00,Bacteria,Cyanobacteria,Cyanophyceae,Eucapsis,Eucapsis microscopica,c,62402.5,124805,22464.9
STN_602,STN,2022-07-05,12:22:00,Chromista,Ochrophyta,Coscinodiscophyceae,Cyclotella,cf. Cyclotella sp.,i,135.3,135.3,9329.8
STN_602,STN,2022-07-05,12:22:00,Chromista,Ochrophyta,Coscinodiscophyceae,Thalassiosira,Thalassiosira sp.,i,135.3,135.3,15741108.1
STN_602,STN,2022-07-05,12:22:00,Bacteria,Cyanobacteria,Cyanophyceae,Eucapsis,Eucapsis microscopica,c,56008,112016,20162.9
STN_519,STN,2022-07-06,11:49:00,Chromista,Ochrophyta,Coscinodiscophyceae,Cyclotella,cf. Cyclotella sp.,i,90.2,90.2,14352
STN_519,STN,2022-07-06,11:49:00,Chromista,Bacillariophyta,Bacillariophyceae,Epithemia,cf. Epithemia sp.,i,90.2,90.2,189359.8
STN_519,STN,2022-07-06,11:49:00,Bacteria,Cyanobacteria,Cyanophyceae,Eucapsis,Eucapsis microscopica,c,36346.6,72693.2,13084.8
STN_801,STN,2022-07-07,09:20:00,Chromista,Bacillariophyta,Bacillariophyceae,Cocconeis,Cocconeis sp.,i,67.6,67.6,36001.3
STN_801,STN,2022-07-07,09:20:00,Chromista,Bacillariophyta,Bacillariophyceae,Gyrosigma,Gyrosigma sp.,i,67.6,67.6,87949.4
STN_801,STN,2022-07-07,09:20:00,Chromista,Ochrophyta,Coscinodiscophyceae,Skeletonema,Skeletonema sp.,i,67.6,67.6,3931.3
STN_801,STN,2022-07-07,09:20:00,Chromista,Cryptophyta,Cryptophyceae,Plagioselmis,Plagioselmis nannoplanctica,i,202.9,202.9,62490.5
STN_801,STN,2022-07-07,09:20:00,Bacteria,Cyanobacteria,Cyanophyceae,Eucapsis,Eucapsis microscopica,c,27868.7,55737.5,10032.7
STN_704,STN,2022-07-07,10:19:00,Chromista,Ochrophyta,Coscinodiscophyceae,Cyclotella,cf. Cyclotella sp.,i,90.2,90.2,14352
