station,collected_by,latitude,longitude,date,time_pst,taxon_original,taxon,units_per_ml,cells_per_ml,biovolume_per_ml,gald_um,phyto_form,quality_check,debris
STN_519,STN,38.07230556,-121.9596944,2022-08-03,11:34:00,NA,Cyclotella sp.,135.3,135.3,72002.6,11.1,i,Good,NA
STN_519,STN,38.07230556,-121.9596944,2022-08-03,11:34:00,NA,Entomoneis sp.,135.3,135.3,126364.5,27.8,i,Good,NA
STN_519,STN,38.07230556,-121.9596944,2022-08-03,11:34:00,NA,Cryptomonas sp.,135.3,135.3,102312.9,16.7,i,Good,NA
STN_519,STN,38.07230556,-121.9596944,2022-08-03,11:34:00,NA,Eucapsis microscopica,54114,108228.1,19481.1,0.8,c,Good,NA
STN_801,STN,38.05561111,-121.847,2022-08-03,12:45:00,NA,cf. Cyclotella sp.,919.9,919.9,146390.7,7.4,i,Good,NA
STN_801,STN,38.05561111,-121.847,2022-08-03,12:45:00,NA,Navicula sp.,230,230,65162,18.5,i,Good,NA
STN_801,STN,38.05561111,-121.847,2022-08-03,12:45:00,NA,cf. Chlorella sp.,230,230,6099.6,3.7,i,Good,NA
STN_801,STN,38.05561111,-121.847,2022-08-03,12:45:00,NA,Eucapsis microscopica,91073.9,182147.8,32786.6,0.8,c,Good,NA
STN_704,STN,38.06776131,-121.7750077,2022-08-04,05:58:00,NA,Cyclotella sp.,460,460,62945.7,7.4,i,Good,low
STN_704,STN,38.06776131,-121.7750077,2022-08-04,05:58:00,NA,Nitzschia sp.,115,115,4416.9,16.7,i,Good,low
STN_704,STN,38.06776131,-121.7750077,2022-08-04,05:58:00,NA,Chlorella sp.,804.9,804.9,3371.7,2.3,i,Good,low
STN_704,STN,38.06776131,-121.7750077,2022-08-04,05:58:00,NA,Eucapsis microscopica,45307,90613.9,16310.5,0.8,c,Good,low
STN_801,STN,38.05561111,-121.847,2022-08-16,09:17:00,NA,Cocconeis sp.,30.7,30.7,4945.6,11.1,i,TallyNotMet BrokenDiatoms,high
STN_801,STN,38.05561111,-121.847,2022-08-16,09:17:00,NA,Gyrosigma sp.,61.3,61.3,331522.8,157.4,i,TallyNotMet BrokenDiatoms,high
STN_801,STN,38.05561111,-121.847,2022-08-16,09:17:00,NA,cf. Raphidocelis sp.,30.7,30.7,2819.7,5.6,i,TallyNotMet BrokenDiatoms,high
STN_801,STN,38.05561111,-121.847,2022-08-16,09:17:00,NA,Plagioselmis sp.,30.7,30.7,1988.9,5.6,i,TallyNotMet BrokenDiatoms,high
STN_801,STN,38.05561111,-121.847,2022-08-16,09:17:00,NA,Eucapsis microscopica,8340.8,16681.6,3002.7,0.8,c,TallyNotMet BrokenDiatoms,high
STN_801,STN,38.05561111,-121.847,2022-08-16,09:17:00,NA,Synechocystis sp.,30.7,61.3,220.3,1.9,c,TallyNotMet BrokenDiatoms,high
STN_704,STN,38.06776131,-121.7750077,2022-08-17,09:30:00,NA,cf. Cyclotella sp.,90.2,90.2,14352,7.4,i,Good,NA
STN_704,STN,38.06776131,-121.7750077,2022-08-17,09:30:00,NA,Entomoneis sp.,180.4,180.4,515136.6,38.9,i,Good,NA
STN_704,STN,38.06776131,-121.7750077,2022-08-17,09:30:00,NA,Thalassiosira sp.,90.2,90.2,163968,16.7,i,Good,NA
STN_704,STN,38.06776131,-121.7750077,2022-08-17,09:30:00,NA,Dinobryon sp.,90.2,90.2,8404.3,13,i,Good,NA
STN_704,STN,38.06776131,-121.7750077,2022-08-17,09:30:00,NA,Plagioselmis nannoplanctica,360.8,360.8,101664,9.3,i,Good,NA
STN_704,STN,38.06776131,-121.7750077,2022-08-17,09:30:00,NA,Eucapsis microscopica,36797.5,73595.1,13247.1,0.8,c,Good,NA
STN_706,STN,38.09005982,-121.7390041,2022-08-17,09:37:00,NA,Cyclotella sp.,191.7,191.7,44608.2,9.3,i,Good,NA
STN_706,STN,38.09005982,-121.7390041,2022-08-17,09:37:00,NA,Nitzschia sp.,191.7,191.7,213770.7,88.9,i,Good,NA
STN_706,STN,38.09005982,-121.7390041,2022-08-17,09:37:00,NA,Plagioselmis nannoplanctica,95.8,95.8,32764.1,9.3,i,Good,NA
STN_706,STN,38.09005982,-121.7390041,2022-08-17,09:37:00,NA,Eucapsis microscopica,39097.4,78194.8,14075.1,0.8,c,Good,NA
EMP_D4,EMP,38.06248,-121.8205,2022-08-18,09:00:00,NA,cf. Cyclotella sp.,511.08,511.08,83541.14,9.3,i,Good,Unknown
EMP_D4,EMP,38.06248,-121.8205,2022-08-18,09:00:00,NA,Plagioselmis nannoplanctica,255.54,255.54,86214.09,9.3,i,Good,Unknown
EMP_D4,EMP,38.06248,-121.8205,2022-08-18,09:00:00,NA,Eucapsis microscopica,105282.48,211842.66,38131.68,0.8,c,Good,Unknown
EMP_EZ6,EMP,38.080313,-121.7589,2022-08-18,09:50:00,NA,cf. Cocconeis sp.,99.99,99.99,11082.89,12.6,i,Good,Unknown
EMP_EZ6,EMP,38.080313,-121.7589,2022-08-18,09:50:00,NA,Nitzschia sp.,199.98,199.98,17658.23,23,i,Good,Unknown
EMP_EZ6,EMP,38.080313,-121.7589,2022-08-18,09:50:00,NA,cf. Ochromonas sp.,99.99,99.99,20226.98,7.3,i,Good,Unknown
EMP_EZ6,EMP,38.080313,-121.7589,2022-08-18,09:50:00,NA,Eucapsis microscopica,40895.91,81791.82,14722.53,0.8,c,Good,Unknown
EMP_D22,EMP,38.08453,-121.7391,2022-08-18,10:05:00,NA,Cyclotella sp.,104.54,104.54,17984.02,7.4,i,Good,Unknown
EMP_D22,EMP,38.08453,-121.7391,2022-08-18,10:05:00,NA,Entomoneis sp.,209.08,209.08,804295.22,29.6,i,Good,Unknown
EMP_D22,EMP,38.08453,-121.7391,2022-08-18,10:05:00,NA,Staurosira sp.,104.54,104.54,28100.35,18.5,i,Good,Unknown
EMP_D22,EMP,38.08453,-121.7391,2022-08-18,10:05:00,NA,Chlorella sp.,418.16,418.16,2028.08,2.3,i,Good,Unknown
EMP_D22,EMP,38.08453,-121.7391,2022-08-18,10:05:00,NA,cf. Ochromonas sp.,104.54,104.54,19783.15,7.4,i,Good,Unknown
EMP_D22,EMP,38.08453,-121.7391,2022-08-18,10:05:00,NA,Plagioselmis nannoplanctica,104.54,104.54,34559.88,9.3,i,Good,Unknown
EMP_D22,EMP,38.08453,-121.7391,2022-08-18,10:05:00,NA,Eucapsis microscopica,40666.06,81332.12,14639.78,0.8,c,Good,Unknown
EMP_D22,EMP,38.08453,-121.7391,2022-08-18,10:05:00,NA,Microcystis sp.,104.54,104.54,5327.36,4.6,i,Good,Unknown
EMP_EZ2,EMP,38.106818,-121.716593,2022-08-18,10:35:00,NA,Cyclotella sp.,104.54,104.54,18433.54,7.4,i,Good,Unknown
EMP_EZ2,EMP,38.106818,-121.716593,2022-08-18,10:35:00,NA,Nitzschia sp.,104.54,104.54,3198.92,17,i,Good,Unknown
EMP_EZ2,EMP,38.106818,-121.716593,2022-08-18,10:35:00,NA,Rhoicosphenia sp.,104.54,104.54,45047.33,18.5,i,Good,Unknown
EMP_EZ2,EMP,38.106818,-121.716593,2022-08-18,10:35:00,NA,Lagerheimia genevensis,104.54,104.54,546.74,3.7,i,Good,Unknown
EMP_EZ2,EMP,38.106818,-121.716593,2022-08-18,10:35:00,NA,Plagioselmis nannoplanctica,104.54,104.54,56313.61,11.1,i,Good,Unknown
EMP_EZ2,EMP,38.106818,-121.716593,2022-08-18,10:35:00,NA,Eucapsis microscopica,41502.38,83004.76,14940.86,0.8,c,Good,Unknown
EMP_EZ2,EMP,38.106818,-121.716593,2022-08-18,10:35:00,NA,cf. Microcystis sp.,104.54,104.54,3503.14,4,i,Good,Unknown
EMP_NZ068,EMP,38.14272,-121.6895,2022-08-18,11:15:00,NA,Cocconeis sp.,57.5,57.5,11870.3,14.8,i,Good,Unknown
EMP_NZ068,EMP,38.14272,-121.6895,2022-08-18,11:15:00,NA,cf. Cyclotella sp.,115,115,18299.95,7.4,i,Good,Unknown
EMP_NZ068,EMP,38.14272,-121.6895,2022-08-18,11:15:00,NA,Nitzschia sp.,57.5,57.5,2127.5,18.5,i,Good,Unknown
EMP_NZ068,EMP,38.14272,-121.6895,2022-08-18,11:15:00,NA,Plagioselmis nannoplanctica,172.5,172.5,48879.6,9.3,i,Good,Unknown
EMP_NZ068,EMP,38.14272,-121.6895,2022-08-18,11:15:00,NA,cf. Chroococcus sp.,57.5,57.5,1524.9,3.7,i,Good,Unknown
EMP_NZ068,EMP,38.14272,-121.6895,2022-08-18,11:15:00,NA,Eucapsis microscopica,23287.5,46575,8383.5,0.8,c,Good,Unknown
EMP_NZ068,EMP,38.14272,-121.6895,2022-08-18,11:15:00,NA,Merismopedia tenuissima,57.5,920,1591.6,1.2,c,Good,Unknown
STN_MONT,STN,38.14387,-121.90889,2022-08-19,07:19:00,NA,cf. Cyclotella sp.,135.3,135.3,21528,7.4,i,Good,NA
STN_MONT,STN,38.14387,-121.90889,2022-08-19,07:19:00,NA,Navicula sp.,135.3,135.3,71792.2,35.2,i,Good,NA
STN_MONT,STN,38.14387,-121.90889,2022-08-19,07:19:00,NA,cf. Nitzschia sp.,135.3,135.3,188308.7,22.8,i,Good,NA
STN_MONT,STN,38.14387,-121.90889,2022-08-19,07:19:00,NA,Nitzschia sp.,135.3,135.3,3007.4,13,i,Good,NA
STN_MONT,STN,38.14387,-121.90889,2022-08-19,07:19:00,NA,Eucapsis microscopica,54790.5,109580.9,19724.6,0.8,c,Good,NA
STN_609,STN,38.16719444,-121.938,2022-08-19,07:40:00,NA,Cyclotella sp.,153.3,153.3,27593.8,9.5,i,Good,moderate
STN_609,STN,38.16719444,-121.938,2022-08-19,07:40:00,NA,Staurosira venter,76.7,76.7,1960.4,7.4,i,Good,moderate
STN_609,STN,38.16719444,-121.938,2022-08-19,07:40:00,NA,Eucapsis microscopica,30894.6,61789.2,11122.1,0.8,c,Good,moderate
STN_609,STN,38.16719444,-121.938,2022-08-19,07:40:00,NA,Lepocinclis sp.,76.7,76.7,61106,27.8,i,Good,moderate
STN_606,STN,38.16775731,-122.0220091,2022-08-19,08:34:00,NA,Cyclotella sp.,124.3,124.3,12915.3,5.9,i,Good,moderate
STN_606,STN,38.16775731,-122.0220091,2022-08-19,08:34:00,NA,Staurosira cf. venter,124.3,124.3,11618.9,8.5,i,Good,moderate
STN_606,STN,38.16775731,-122.0220091,2022-08-19,08:34:00,NA,Eucapsis microscopica,49726.4,99452.8,17901.5,0.8,c,Good,moderate
FMWT_605,STN,38.14853,-122.05738,2022-08-19,09:27:00,NA,Coscinodiscus sp.,65.7,65.7,5876280.7,61.1,i,BrokenDiatoms,high
FMWT_605,STN,38.14853,-122.05738,2022-08-19,09:27:00,NA,Cyclotella sp.,65.7,65.7,56691.8,13,i,BrokenDiatoms,high
FMWT_605,STN,38.14853,-122.05738,2022-08-19,09:27:00,NA,Eucapsis microscopica,26743.9,53487.9,9627.8,0.8,c,BrokenDiatoms,high
STN_602,STN,38.114,-122.0461944,2022-08-19,10:35:00,NA,cf. Coscinodiscus sp.,92,92,49852,11.1,i,BrokenDiatoms,high
STN_602,STN,38.114,-122.0461944,2022-08-19,10:35:00,NA,Gyrosigma sp.,92,92,1175771.9,116.7,i,BrokenDiatoms,high
STN_602,STN,38.114,-122.0461944,2022-08-19,10:35:00,NA,Eucapsis microscopica,36797.5,73595.1,13247.1,0.8,c,BrokenDiatoms,high
EMP_D8,EMP,38.05992,-121.99,2022-08-19,11:10:00,NA,Cyclotella sp.,63.88,63.88,81322.43,14.8,i,Good,Unknown
EMP_D8,EMP,38.05992,-121.99,2022-08-19,11:10:00,NA,Nitzschia sp.,63.88,63.88,1890.85,14.8,i,Good,Unknown
EMP_D8,EMP,38.05992,-121.99,2022-08-19,11:10:00,NA,Eucapsis microscopica,26190.8,52381.6,9428.69,0.8,c,Good,Unknown
EMP_D10,EMP,38.04631,-121.9183,2022-08-19,11:50:00,NA,cf. Cyclotella sp.,484.18,484.18,53017.71,7.4,i,Good,Unknown
EMP_D10,EMP,38.04631,-121.9183,2022-08-19,11:50:00,NA,Cryptomonas sp.,242.09,242.09,90236.63,13,i,Good,Unknown
EMP_D10,EMP,38.04631,-121.9183,2022-08-19,11:50:00,NA,Eucapsis microscopica,98772.72,197545.44,35558.18,0.8,c,Good,Unknown
STN_519,STN,38.07230556,-121.9596944,2022-08-19,14:19:00,NA,Epithemia sp.,67.6,67.6,29433.5,31.5,i,Good,NA
STN_519,STN,38.07230556,-121.9596944,2022-08-19,14:19:00,NA,Staurosira venter,67.6,67.6,1808.4,7.4,i,Good,NA
STN_519,STN,38.07230556,-121.9596944,2022-08-19,14:19:00,NA,cf. Surirella sp.,67.6,67.6,80136.5,25.9,i,Good,NA
STN_519,STN,38.07230556,-121.9596944,2022-08-19,14:19:00,NA,Chlorella sp.,541.1,541.1,2266.7,2.3,i,Good,NA
STN_519,STN,38.07230556,-121.9596944,2022-08-19,14:19:00,NA,Plagioselmis nannoplanctica,135.3,135.3,52042.9,10.1,i,Good,NA
STN_519,STN,38.07230556,-121.9596944,2022-08-19,14:19:00,NA,Eucapsis microscopica,26515.9,53031.7,9545.7,0.8,c,Good,NA
EMP_D7,EMP,38.11714,-122.0397,2022-08-22,11:50:00,NA,cf. Aphanizomenon sp.,270.58,7035.08,559781.32,9.3,f,Good,Unknown
EMP_D7,EMP,38.11714,-122.0397,2022-08-22,11:50:00,NA,Eucapsis microscopica,53980.71,107961.42,19433.06,0.8,c,Good,Unknown
EMP_NZS42,EMP,38.18045,-122.0476,2022-08-22,13:10:00,NA,cf. Cyclotella sp.,511.08,511.08,35244.08,5.6,i,Good,Unknown
EMP_NZS42,EMP,38.18045,-122.0476,2022-08-22,13:10:00,NA,Nitzschia acicularis,255.54,255.54,506150.63,92.6,i,Good,Unknown
EMP_NZS42,EMP,38.18045,-122.0476,2022-08-22,13:10:00,NA,Thalassiosira sp.,255.54,255.54,6748903.39,40.7,i,Good,Unknown
EMP_NZS42,EMP,38.18045,-122.0476,2022-08-22,13:10:00,NA,Eucapsis microscopica,104771.4,209542.8,37717.7,0.8,c,Good,Unknown
EMP_NZ032,EMP,38.16991,-122.0211,2022-08-22,14:15:00,NA,Chlorella sp.,278.76,278.76,1351.99,2.4,i,Good,Unknown
EMP_NZ032,EMP,38.16991,-122.0211,2022-08-22,14:15:00,NA,Eucapsis microscopica,27597.24,55194.48,9935.01,0.8,c,Good,Unknown
EMP_NZ032,EMP,38.16991,-122.0211,2022-08-22,14:15:00,NA,cf. Microcystis sp.,69.69,69.69,2164.57,3.9,i,Good,Unknown
FMWT_519,FMWT,38.07378,-121.94725,2022-09-08,12:28:00,NA,Cryptomonas sp.,219,219,127856.7,16.7,i,Good,NA
FMWT_519,FMWT,38.07378,-121.94725,2022-09-08,12:28:00,NA,Plagioselmis nannoplanctica,109.5,109.5,17427.5,7.4,i,Good,NA
FMWT_519,FMWT,38.07378,-121.94725,2022-09-08,12:28:00,NA,Eucapsis microscopica,50049,89146.4,16046.4,0.8,c,Good,NA
FMWT_602,FMWT,38.11783,-122.04183,2022-09-09,09:39:00,NA,cf. Cyclotella sp.,270.6,270.6,18659.6,5.6,i,Good,NA
FMWT_602,FMWT,38.11783,-122.04183,2022-09-09,09:39:00,NA,Cyclotella sp.,180.4,180.4,331887.1,18.5,i,Good,NA
FMWT_602,FMWT,38.11783,-122.04183,2022-09-09,09:39:00,NA,Surirella sp.,90.2,90.2,88219.4,20.4,i,Good,NA
FMWT_602,FMWT,38.11783,-122.04183,2022-09-09,09:39:00,NA,Eucapsis microscopica,36707.4,73414.7,13214.6,0.8,c,Good,NA
FMWT_602,FMWT,38.11783,-122.04183,2022-09-09,09:39:00,NA,Euglena sp.,90.2,90.2,72860.9,27.8,i,Good,NA
STN_610,FMWT,38.11880556,-121.8891944,2022-09-13,08:34:00,NA,Navicula sp.,67.6,67.6,11466.4,20.4,i,Good,NA
STN_610,FMWT,38.11880556,-121.8891944,2022-09-13,08:34:00,NA,Cryptomonas sp.,67.6,67.6,45336.3,14.8,i,Good,NA
STN_610,FMWT,38.11880556,-121.8891944,2022-09-13,08:34:00,NA,Plagioselmis nannoplanctica,67.6,67.6,22361.8,9.3,i,Good,NA
STN_610,FMWT,38.11880556,-121.8891944,2022-09-13,08:34:00,NA,Eucapsis microscopica,27801.1,55602.2,10008.4,0.8,c,Good,NA
STN_MONT,FMWT,38.14387,-121.90889,2022-09-13,09:16:00,NA,Cyclotella sp.,575,575,63400.9,7.4,i,Good,NA
STN_MONT,FMWT,38.14387,-121.90889,2022-09-13,09:16:00,NA,Gyrosigma sp.,191.7,191.7,360021.8,144.5,i,Good,NA
STN_MONT,FMWT,38.14387,-121.90889,2022-09-13,09:16:00,NA,Chlorella sp.,383.3,383.3,1605.6,2.1,i,Good,NA
STN_MONT,FMWT,38.14387,-121.90889,2022-09-13,09:16:00,NA,Eucapsis microscopica,74170,148340.1,26701.2,0.8,c,Good,NA
STN_MONT,FMWT,38.14387,-121.90889,2022-09-13,09:16:00,NA,cf. Microcystis sp.,2108.2,3066.5,95242.2,4,c,Good,NA
STN_609,FMWT,38.16719444,-121.938,2022-09-13,09:27:00,NA,Chaetoceros sp.,6005.2,6005.2,5338530.6,17.6,i,Good,low
STN_609,FMWT,38.16719444,-121.938,2022-09-13,09:27:00,NA,Cocconeis sp.,127.8,127.8,47603.4,16.5,i,Good,low
STN_609,FMWT,38.16719444,-121.938,2022-09-13,09:27:00,NA,Cyclotella sp.,511.1,511.1,90093.9,7.4,i,Good,low
STN_609,FMWT,38.16719444,-121.938,2022-09-13,09:27:00,NA,Gyrosigma sp.,511.1,511.1,1838846.7,124.1,i,Good,low
STN_609,FMWT,38.16719444,-121.938,2022-09-13,09:27:00,NA,Staurosira venter,127.8,127.8,7537.3,5.8,i,Good,low
STN_609,FMWT,38.16719444,-121.938,2022-09-13,09:27:00,NA,Eucapsis microscopica,44463.7,88927.4,16006.9,0.8,c,Good,low
EMP_NZS42,FMWT,38.18055556,-122.0472222,2022-09-13,10:21:00,NA,cf. Coscinodiscus sp.,164.3,164.3,141729.5,13,i,BrokenDiatoms,moderate
EMP_NZS42,FMWT,38.18055556,-122.0472222,2022-09-13,10:21:00,NA,Nitzschia sp.,164.3,164.3,5127343,150,i,BrokenDiatoms,moderate
EMP_NZS42,FMWT,38.18055556,-122.0472222,2022-09-13,10:21:00,NA,cf. Nephroselmis sp.,164.3,164.3,1344,2.5,i,BrokenDiatoms,moderate
EMP_NZS42,FMWT,38.18055556,-122.0472222,2022-09-13,10:21:00,NA,Eucapsis microscopica,67188.4,134376.7,24187.8,0.8,c,BrokenDiatoms,moderate
EMP_NZS42,FMWT,38.18055556,-122.0472222,2022-09-13,10:21:00,NA,Euglena sp.,164.3,164.3,234339.5,31.5,i,BrokenDiatoms,moderate
FMWT_605,FMWT,38.14853,-122.05738,2022-09-13,10:53:00,NA,Chaetoceros sp.,1758.7,1758.7,1850112.9,17.7,i,Good,NA
FMWT_605,FMWT,38.14853,-122.05738,2022-09-13,10:53:00,NA,Cyclotella sp.,135.3,135.3,21528,7.4,i,Good,NA
FMWT_605,FMWT,38.14853,-122.05738,2022-09-13,10:53:00,NA,Cylindrotheca closterium,135.3,135.3,11197.3,22.2,i,Good,NA
FMWT_605,FMWT,38.14853,-122.05738,2022-09-13,10:53:00,NA,Plagioselmis nannoplanctica,135.3,135.3,45642.6,9.3,i,Good,NA
FMWT_605,FMWT,38.14853,-122.05738,2022-09-13,10:53:00,NA,Eucapsis microscopica,52084.8,104169.5,18750.5,0.8,c,Good,NA
EMP_D8,EMP,38.05992,-121.99,2022-09-19,12:20:00,NA,Cyclotella sp.,219.03,219.03,50893.81,9.5,i,Good,Unknown
EMP_D8,EMP,38.05992,-121.99,2022-09-19,12:20:00,NA,Chlorella sp.,1168.16,1168.16,5665.58,2.3,i,Good,Unknown
EMP_D8,EMP,38.05992,-121.99,2022-09-19,12:20:00,NA,Drepanochloris nannoselene,73.01,73.01,334.39,3.5,i,Good,Unknown
EMP_D8,EMP,38.05992,-121.99,2022-09-19,12:20:00,NA,Plagioselmis nannoplanctica,584.08,584.08,104077.22,10.6,i,Good,Unknown
EMP_D8,EMP,38.05992,-121.99,2022-09-19,12:20:00,NA,Eucapsis microscopica,28400.89,56801.78,10224.32,0.8,c,Good,Unknown
EMP_D8,EMP,38.05992,-121.99,2022-09-19,12:20:00,NA,cf. Peridinium sp.,73.01,73.01,302122.68,26.7,i,Good,Unknown
EMP_D10,EMP,38.04631,-121.9183,2022-09-19,13:00:00,NA,Cyclotella sp.,479.15,479.15,73458.49,11.4,i,Good,Unknown
EMP_D10,EMP,38.04631,-121.9183,2022-09-19,13:00:00,NA,Gyrosigma fasciola,95.83,95.83,452212.19,124.1,i,Good,Unknown
EMP_D10,EMP,38.04631,-121.9183,2022-09-19,13:00:00,NA,Nitzschia sp.,191.66,191.66,15150.72,15.1,i,Good,Unknown
EMP_D10,EMP,38.04631,-121.9183,2022-09-19,13:00:00,NA,Pseudostaurosira sp.,191.66,191.66,20547.87,13,i,Good,Unknown
EMP_D10,EMP,38.04631,-121.9183,2022-09-19,13:00:00,NA,Chlorella sp.,287.49,287.49,2644.91,3.8,i,Good,Unknown
EMP_D10,EMP,38.04631,-121.9183,2022-09-19,13:00:00,NA,Cryptomonas sp.,95.83,95.83,47820.13,16.5,i,Good,Unknown
EMP_D10,EMP,38.04631,-121.9183,2022-09-19,13:00:00,NA,Plagioselmis nannoplanctica,95.83,95.83,31680.44,9.3,i,Good,Unknown
EMP_D10,EMP,38.04631,-121.9183,2022-09-19,13:00:00,NA,Teleaulax amphioxeia,95.83,95.83,4140.81,4.6,i,Good,Unknown
EMP_D10,EMP,38.04631,-121.9183,2022-09-19,13:00:00,NA,Chroococcus sp.,95.83,191.66,5952.96,3.9,c,Good,Unknown
EMP_D10,EMP,38.04631,-121.9183,2022-09-19,13:00:00,NA,Eucapsis microscopica,36702.89,73405.78,13213.04,0.8,c,Good,Unknown
FMWT_606,FMWT,38.1698,-122.02177,2022-09-20,10:23:00,NA,Chaetoceros sp.,54.8,54.8,93150.6,19.1,i,Good,NA
FMWT_606,FMWT,38.1698,-122.02177,2022-09-20,10:23:00,NA,cf. Surirella sp.,54.8,54.8,48092.1,24.1,i,Good,NA
FMWT_606,FMWT,38.1698,-122.02177,2022-09-20,10:23:00,NA,Chlamydomonas sp.,164.3,164.3,47404.4,9.3,i,Good,NA
FMWT_606,FMWT,38.1698,-122.02177,2022-09-20,10:23:00,NA,Chlorella sp.,219,219,917.5,2.3,i,Good,NA
FMWT_606,FMWT,38.1698,-122.02177,2022-09-20,10:23:00,NA,Cryptomonas sp.,273.8,273.8,212339.8,20.4,i,Good,NA
FMWT_606,FMWT,38.1698,-122.02177,2022-09-20,10:23:00,NA,Plagioselmis nannoplanctica,109.5,109.5,38555,11.6,i,Good,NA
FMWT_606,FMWT,38.1698,-122.02177,2022-09-20,10:23:00,NA,Eucapsis microscopica,21136.7,42273.4,7609.2,0.8,c,Good,NA
EMP_D7,EMP,38.11714,-122.0397,2022-09-20,11:25:00,NA,Cyclotella sp.,46,46,8764.38,7.6,i,Good,Unknown
EMP_D7,EMP,38.11714,-122.0397,2022-09-20,11:25:00,NA,Chlorella sp.,92,92,446.2,2.3,i,Good,Unknown
EMP_D7,EMP,38.11714,-122.0397,2022-09-20,11:25:00,NA,Plagioselmis nannoplanctica,46,46,11787.04,9.9,i,Good,Unknown
EMP_D7,EMP,38.11714,-122.0397,2022-09-20,11:25:00,NA,Eucapsis microscopica,18308,36616,6590.88,0.8,c,Good,Unknown
EMP_NZS42,EMP,38.18045,-122.0476,2022-09-20,12:50:00,NA,Cyclotella sp.,306.64,306.64,48157.81,7.2,i,Good,Unknown
EMP_NZS42,EMP,38.18045,-122.0476,2022-09-20,12:50:00,NA,Tryblionella sp.,153.32,153.32,817151.14,87,i,Good,Unknown
EMP_NZS42,EMP,38.18045,-122.0476,2022-09-20,12:50:00,NA,Eucapsis microscopica,61021.36,122042.72,21967.69,0.8,c,Good,Unknown
EMP_NZ032,EMP,38.16991,-122.0211,2022-09-20,13:55:00,NA,cf. Cocconeis sp.,85.18,85.18,16119.46,14.8,i,Good,Unknown
EMP_NZ032,EMP,38.16991,-122.0211,2022-09-20,13:55:00,NA,cf. Cyclotella sp.,85.18,85.18,5874.01,5.6,i,Good,Unknown
EMP_NZ032,EMP,38.16991,-122.0211,2022-09-20,13:55:00,NA,Staurosira sp.,85.18,85.18,16027.47,18.5,i,Good,Unknown
EMP_NZ032,EMP,38.16991,-122.0211,2022-09-20,13:55:00,NA,Cryptomonas sp.,85.18,85.18,31749.99,13,i,Good,Unknown
EMP_NZ032,EMP,38.16991,-122.0211,2022-09-20,13:55:00,NA,Eucapsis microscopica,34668.26,69336.52,12480.57,0.8,c,Good,Unknown
FMWT_704,FMWT,38.07087,-121.77892,2022-09-21,07:07:00,NA,Coscinodiscus sp.,93.9,93.9,3226570.4,44.4,i,BrokenDiatoms,low
FMWT_704,FMWT,38.07087,-121.77892,2022-09-21,07:07:00,NA,Chroomonas sp.,93.9,93.9,7167.4,5.6,i,BrokenDiatoms,low
FMWT_704,FMWT,38.07087,-121.77892,2022-09-21,07:07:00,NA,Plagioselmis nannoplanctica,93.9,93.9,27631.9,9.3,i,BrokenDiatoms,low
FMWT_704,FMWT,38.07087,-121.77892,2022-09-21,07:07:00,NA,Eucapsis microscopica,37736.3,75472.5,13585.1,0.8,c,BrokenDiatoms,low
FMWT_706,FMWT,38.0903,-121.74,2022-09-21,07:27:00,NA,Navicula sp.,32.9,32.9,6757,16.7,i,BrokenDiatoms,moderate
FMWT_706,FMWT,38.0903,-121.74,2022-09-21,07:27:00,NA,Nitzschia sp.,32.9,32.9,2923.6,13,i,BrokenDiatoms,moderate
FMWT_706,FMWT,38.0903,-121.74,2022-09-21,07:27:00,NA,Eucapsis microscopica,13470.5,26941.1,4849.4,0.8,c,BrokenDiatoms,moderate
STN_610,FMWT,38.11880556,-121.8891944,2022-09-21,08:35:00,NA,Nitzschia sp.,95.8,95.8,12134.8,18.5,i,BrokenDiatoms,moderate
STN_610,FMWT,38.11880556,-121.8891944,2022-09-21,08:35:00,NA,Chroomonas sp.,95.8,95.8,7316.7,5.6,i,BrokenDiatoms,moderate
STN_610,FMWT,38.11880556,-121.8891944,2022-09-21,08:35:00,NA,Eucapsis microscopica,41109.8,82219.5,14799.5,0.8,c,BrokenDiatoms,moderate
STN_MONT,FMWT,38.14387,-121.90889,2022-09-21,08:56:00,NA,Bacillaria sp.,46,46,132992.2,105.6,i,BrokenDiatoms,high
STN_MONT,FMWT,38.14387,-121.90889,2022-09-21,08:56:00,NA,Cyclotella sp.,46,46,153348.2,20.4,i,BrokenDiatoms,high
STN_MONT,FMWT,38.14387,-121.90889,2022-09-21,08:56:00,NA,Navicula sp.,46,46,175668.8,44.4,i,BrokenDiatoms,high
STN_MONT,FMWT,38.14387,-121.90889,2022-09-21,08:56:00,NA,Eucapsis microscopica,19226.7,38453.4,6921.6,0.8,c,BrokenDiatoms,high
STN_609,FMWT,38.16719444,-121.938,2022-09-21,09:16:00,NA,Cyclotella sp.,919.9,919.9,177113.6,11.6,i,Good,NA
STN_609,FMWT,38.16719444,-121.938,2022-09-21,09:16:00,NA,Cylindrotheca closterium,460,460,44827.9,35.2,i,Good,NA
STN_609,FMWT,38.16719444,-121.938,2022-09-21,09:16:00,NA,Gyrosigma sp.,57.5,57.5,165831.8,139.2,i,Good,NA
STN_609,FMWT,38.16719444,-121.938,2022-09-21,09:16:00,NA,Chlamydomonas sp.,115,115,34817.2,9.3,i,Good,NA
