station,collected_by,latitude,longitude,date,time_pst,taxon_original,taxon,algal_group,kingdom,phylum,class,genus,species,units_per_ml,cells_per_ml,biovolume_per_ml,gald_um,phyto_form,quality_check,debris
STN_801,STN,38.05561111,-121.847,2021-08-18,07:38:00,Plagioselmis prolonga,Teleaulax amphioxeia,Cryptophytes,Chromista,Cryptista,Cryptophyceae,Teleaulax,prolonga,255.5,255.5,52663.5,9.3,i,Good,NA
STN_801,STN,38.05561111,-121.847,2021-08-18,07:38:00,NA,Aphanizomenon sp.,Cyanobacteria,Eubacteria,Cyanobacteria,Cyanophyceae,Aphanizomenon,sp.,63.9,3194.2,192330.1,5.6,f,Good,NA
STN_801,STN,38.05561111,-121.847,2021-08-18,07:38:00,NA,Eucapsis microscopica,Cyanobacteria,Eubacteria,Cyanobacteria,Cyanophyceae,Eucapsis,microscopica,25042.8,50085.5,9015.4,0.8,c,Good,NA
STN_801,STN,38.05561111,-121.847,2021-08-18,07:38:00,NA,cf. Microcystis sp.,Cyanobacteria,Eubacteria,Cyanobacteria,Cyanophyceae,Microcystis,sp.,191.7,191.7,11097.9,5.6,i,Good,NA
STN_801,STN,38.05561111,-121.847,2021-08-18,07:38:00,NA,Pseudanabaena cf. mucicola,Cyanobacteria,Eubacteria,Cyanobacteria,Cyanophyceae,Pseudanabaena,mucicola,63.9,191.7,846.7,2.5,f,Good,NA
EMP_D8,EMP,38.05992,-121.99,2021-08-18,13:10:00,NA,Navicula sp.,Pennate Diatoms,Chromista,Heterokontophyta,Bacillariophyceae,Navicula,sp.,88.46,88.46,13131,13.5,i,Good,Unknown
EMP_D8,EMP,38.05992,-121.99,2021-08-18,13:10:00,NA,cf. Skeletonema sp.,Centric Diatoms,Chromista,Heterokontophyta,Coscinodiscophyceae,Skeletonema,sp.,88.46,88.46,1667.47,6,i,Good,Unknown
EMP_D8,EMP,38.05992,-121.99,2021-08-18,13:10:00,NA,Cryptomonas sp.,Cryptophytes,Chromista,Cryptista,Cryptophyceae,Cryptomonas,sp.,88.46,88.46,54298.52,14.8,i,Good,Unknown
EMP_D8,EMP,38.05992,-121.99,2021-08-18,13:10:00,Plagioselmis prolonga,Teleaulax amphioxeia,Cryptophytes,Chromista,Cryptista,Cryptophyceae,Teleaulax,amphioxeia,353.84,353.84,75888.06,10,i,Good,Unknown
EMP_D8,EMP,38.05992,-121.99,2021-08-18,13:10:00,NA,Eucapsis microscopica,Cyanobacteria,Eubacteria,Cyanobacteria,Cyanophyceae,Eucapsis,microscopica,35384,70768,12738.24,0.8,c,Good,Unknown
EMP_D10,EMP,38.04631,-121.9183,2021-08-18,13:50:00,NA,Achnanthidium sp.,Pennate Diatoms,Chromista,Heterokontophyta,Bacillariophyceae,Achnanthidium,sp.,76.66,76.66,7752.63,11.1,i,Good,Unknown
EMP_D10,EMP,38.04631,-121.9183,2021-08-18,13:50:00,NA,Cyclotella sp.,Centric Diatoms,Chromista,Heterokontophyta,Coscinodiscophyceae,Cyclotella,sp.,76.66,76.66,159520.26,16.7,i,Good,Unknown
EMP_D10,EMP,38.04631,-121.9183,2021-08-18,13:50:00,NA,Skeletonema sp.,Centric Diatoms,Chromista,Heterokontophyta,Coscinodiscophyceae,Skeletonema,sp.,229.98,229.98,13329.64,9.3,i,Good,Unknown
EMP_D10,EMP,38.04631,-121.9183,2021-08-18,13:50:00,NA,Coccomyxa sp.,Green Algae,Plantae,Chlorophyta,Chlorophyceae,Coccomyxa,sp.,76.66,76.66,2673.13,7.4,i,Good,Unknown
EMP_D10,EMP,38.04631,-121.9183,2021-08-18,13:50:00,NA,Drepanochloris nannoselene,Green Algae,Plantae,Chlorophyta,Chlorophyceae,Drepanochloris,nannoselene,153.32,153.32,2282.93,5,i,Good,Unknown
EMP_D10,EMP,38.04631,-121.9183,2021-08-18,13:50:00,NA,Monoraphidium contortum,Green Algae,Plantae,Chlorophyta,Chlorophyceae,Monoraphidium,contortum,76.66,76.66,948.28,10.5,i,Good,Unknown
EMP_D10,EMP,38.04631,-121.9183,2021-08-18,13:50:00,NA,cf. Plagioselmis sp.,Cryptophytes,Chromista,Cryptista,Cryptophyceae,Plagioselmis,sp.,76.66,76.66,12198.91,7.4,i,Good,Unknown
EMP_D10,EMP,38.04631,-121.9183,2021-08-18,13:50:00,NA,Eucapsis microscopica,Cyanobacteria,Eubacteria,Cyanobacteria,Cyanophyceae,Eucapsis,microscopica,30817.32,61634.64,11094.24,0.8,c,Good,Unknown
EMP_D7,EMP,38.11714,-122.0397,2021-08-19,12:40:00,NA,Cyclotella sp.,Centric Diatoms,Chromista,Heterokontophyta,Coscinodiscophyceae,Cyclotella,sp.,121.04,121.04,37821.37,9.3,i,Good,Unknown
EMP_D7,EMP,38.11714,-122.0397,2021-08-19,12:40:00,NA,Thalassiosira sp.,Centric Diatoms,Chromista,Heterokontophyta,Coscinodiscophyceae,Thalassiosira,sp.,121.04,121.04,5941531.63,50,i,Good,Unknown
EMP_D7,EMP,38.11714,-122.0397,2021-08-19,12:40:00,NA,Eucapsis microscopica,Cyanobacteria,Eubacteria,Cyanobacteria,Cyanophyceae,Eucapsis,microscopica,49626.4,99252.8,17865.5,0.8,c,Good,Unknown
EMP_NZS42,EMP,38.18045,-122.0476,2021-08-19,13:40:00,NA,Cyclotella sp.,Centric Diatoms,Chromista,Heterokontophyta,Coscinodiscophyceae,Cyclotella,sp.,80.7,80.7,129112.74,14.8,i,Good,Unknown
EMP_NZS42,EMP,38.18045,-122.0476,2021-08-19,13:40:00,NA,Plagioselmis nannoplanctica,Cryptophytes,Chromista,Cryptista,Cryptophyceae,Plagioselmis,nannoplanctica,80.7,80.7,26693.95,9.5,i,Good,Unknown
EMP_NZS42,EMP,38.18045,-122.0476,2021-08-19,13:40:00,NA,Eucapsis microscopica,Cyanobacteria,Eubacteria,Cyanobacteria,Cyanophyceae,Eucapsis,microscopica,32602.8,65205.6,11737.01,0.8,c,Good,Unknown
EMP_NZ032,EMP,38.16991,-122.0211,2021-08-19,14:30:00,NA,Coscinodiscus sp.,Centric Diatoms,Chromista,Heterokontophyta,Coscinodiscophyceae,Coscinodiscus,sp.,82.14,82.14,3903009.42,55,i,Good,Unknown
EMP_NZ032,EMP,38.16991,-122.0211,2021-08-19,14:30:00,NA,Cyclotella sp.,Centric Diatoms,Chromista,Heterokontophyta,Coscinodiscophyceae,Cyclotella,sp.,164.28,164.28,35326.77,7.4,i,Good,Unknown
EMP_NZ032,EMP,38.16991,-122.0211,2021-08-19,14:30:00,NA,Monoraphidium contortum,Green Algae,Plantae,Chlorophyta,Chlorophyceae,Monoraphidium,contortum,82.14,82.14,2236.67,13,i,Good,Unknown
EMP_NZ032,EMP,38.16991,-122.0211,2021-08-19,14:30:00,NA,Plagioselmis nannoplanctica,Cryptophytes,Chromista,Cryptista,Cryptophyceae,Plagioselmis,nannoplanctica,82.14,82.14,16102.73,8,i,Good,Unknown
EMP_NZ032,EMP,38.16991,-122.0211,2021-08-19,14:30:00,Plagioselmis prolonga,Teleaulax amphioxeia,Cryptophytes,Chromista,Cryptista,Cryptophyceae,Teleaulax,amphioxeia,82.14,82.14,6271.39,5.6,i,Good,Unknown
EMP_NZ032,EMP,38.16991,-122.0211,2021-08-19,14:30:00,NA,Eucapsis microscopica,Cyanobacteria,Eubacteria,Cyanobacteria,Cyanophyceae,Eucapsis,microscopica,32527.44,65054.88,11709.88,0.8,c,Good,Unknown
EMP_NZ032,EMP,38.16991,-122.0211,2021-08-19,14:30:00,NA,cf. Microcystis sp.,Cyanobacteria,Eubacteria,Cyanobacteria,Cyanophyceae,Microcystis,sp.,82.14,82.14,2178.35,3.7,i,Good,Unknown
EMP_NZ032,EMP,38.16991,-122.0211,2021-08-19,14:30:00,NA,Pseudanabaena sp.,Cyanobacteria,Eubacteria,Cyanobacteria,Cyanophyceae,Pseudanabaena,sp.,82.14,985.68,5017.11,2,f,Good,Unknown
FMWT_606,FMWT,38.1698,-122.02177,2021-09-07,10:40:00,NA,Cocconeis sp.,Pennate Diatoms,Chromista,Heterokontophyta,Bacillariophyceae,Cocconeis,sp.,76.7,76.7,68002.4,18.5,i,Good,NA
FMWT_606,FMWT,38.1698,-122.02177,2021-09-07,10:40:00,NA,Cyclotella sp.,Centric Diatoms,Chromista,Heterokontophyta,Coscinodiscophyceae,Cyclotella,sp.,536.6,536.6,85394.6,11.1,i,Good,NA
FMWT_606,FMWT,38.1698,-122.02177,2021-09-07,10:40:00,NA,Cryptomonas sp.,Cryptophytes,Chromista,Cryptista,Cryptophyceae,Cryptomonas,sp.,76.7,76.7,70822.6,20.4,i,Good,NA
FMWT_606,FMWT,38.1698,-122.02177,2021-09-07,10:40:00,NA,Plagioselmis nannoplanctica,Cryptophytes,Chromista,Cryptista,Cryptophyceae,Plagioselmis,nannoplanctica,153.3,153.3,34270.4,9.3,i,Good,NA
FMWT_606,FMWT,38.1698,-122.02177,2021-09-07,10:40:00,NA,Eucapsis microscopica,Cyanobacteria,Eubacteria,Cyanobacteria,Cyanophyceae,Eucapsis,microscopica,30128,60256,10846.1,0.8,c,Good,NA
FMWT_605,FMWT,38.14853,-122.05738,2021-09-07,11:18:00,NA,Cyclotella sp.,Centric Diatoms,Chromista,Heterokontophyta,Coscinodiscophyceae,Cyclotella,sp.,250.9,250.9,63056.1,9.3,i,Good,NA
FMWT_605,FMWT,38.14853,-122.05738,2021-09-07,11:18:00,NA,Chlamydomonas sp.,Green Algae,Plantae,Chlorophyta,Chlorophyceae,Chlamydomonas,sp.,83.6,83.6,29422.9,9.3,i,Good,NA
FMWT_605,FMWT,38.14853,-122.05738,2021-09-07,11:18:00,NA,Chlorella sp.,Green Algae,Plantae,Chlorophyta,Chlorophyceae,Chlorella,sp.,418.2,418.2,7868.2,3.7,i,Good,NA
FMWT_605,FMWT,38.14853,-122.05738,2021-09-07,11:18:00,NA,cf. Chrysochromulina sp.,Haptophytes,Chromista,Haptophyta,Coccolithophyceae,Chrysochromulina,sp.,83.6,83.6,2397.9,4,i,Good,NA
FMWT_605,FMWT,38.14853,-122.05738,2021-09-07,11:18:00,Plagioselmis prolonga,Teleaulax amphioxeia,Cryptophytes,Chromista,Cryptista,Cryptophyceae,Teleaulax,prolonga,250.9,250.9,44388.3,9.3,i,Good,NA
FMWT_605,FMWT,38.14853,-122.05738,2021-09-07,11:18:00,NA,Eucapsis microscopica,Cyanobacteria,Eubacteria,Cyanobacteria,Cyanophyceae,Eucapsis,microscopica,32950.5,65901,11862.2,0.8,c,Good,NA
FMWT_802,FMWT,38.03528,-121.83875,2021-09-07,12:51:00,NA,Cocconeis sp.,Pennate Diatoms,Chromista,Heterokontophyta,Bacillariophyceae,Cocconeis,sp.,40.3,40.3,25079.9,18.5,i,Good,NA
FMWT_802,FMWT,38.03528,-121.83875,2021-09-07,12:51:00,NA,Cyclotella sp.,Centric Diatoms,Chromista,Heterokontophyta,Coscinodiscophyceae,Cyclotella,sp.,40.3,40.3,2484.4,5.6,i,Good,NA
FMWT_802,FMWT,38.03528,-121.83875,2021-09-07,12:51:00,NA,Fragilaria sp.,Pennate Diatoms,Chromista,Heterokontophyta,Bacillariophyceae,Fragilaria,sp.,40.3,40.3,17490.5,35.2,i,Good,NA
FMWT_802,FMWT,38.03528,-121.83875,2021-09-07,12:51:00,NA,Nitzschia sp.,Pennate Diatoms,Chromista,Heterokontophyta,Bacillariophyceae,Nitzschia,sp.,121,121,23359.7,92.6,i,Good,NA
FMWT_802,FMWT,38.03528,-121.83875,2021-09-07,12:51:00,NA,Scenedesmus sp.,Green Algae,Plantae,Chlorophyta,Chlorophyceae,Scenedesmus,sp.,40.3,161.4,3026.6,7.4,c,Good,NA
FMWT_802,FMWT,38.03528,-121.83875,2021-09-07,12:51:00,NA,Plagioselmis nannoplanctica,Cryptophytes,Chromista,Cryptista,Cryptophyceae,Plagioselmis,nannoplanctica,161.4,161.4,44172.4,9.3,i,Good,NA
FMWT_802,FMWT,38.03528,-121.83875,2021-09-07,12:51:00,NA,Eucapsis microscopica,Cyanobacteria,Eubacteria,Cyanobacteria,Cyanophyceae,Eucapsis,microscopica,15856.8,31713.7,5708.5,0.8,c,Good,NA
FMWT_802,FMWT,38.03528,-121.83875,2021-09-07,12:51:00,NA,Microcystis sp.,Cyanobacteria,Eubacteria,Cyanobacteria,Cyanophyceae,Microcystis,sp.,242.1,2824.4,134759,5.6,c,Good,NA
STN_610,FMWT,38.11880556,-121.8891944,2021-09-08,07:40:00,NA,Cyclotella sp.,Centric Diatoms,Chromista,Heterokontophyta,Coscinodiscophyceae,Cyclotella,sp.,76.7,76.7,5286.9,5.6,i,Good,NA
STN_610,FMWT,38.11880556,-121.8891944,2021-09-08,07:40:00,NA,Navicula sp.,Pennate Diatoms,Chromista,Heterokontophyta,Bacillariophyceae,Navicula,sp.,76.7,76.7,19259.4,20.4,i,Good,NA
STN_610,FMWT,38.11880556,-121.8891944,2021-09-08,07:40:00,NA,Nitzschia reversa,Pennate Diatoms,Chromista,Heterokontophyta,Bacillariophyceae,Nitzschia,reversa,76.7,76.7,9997.2,37.1,i,Good,NA
STN_610,FMWT,38.11880556,-121.8891944,2021-09-08,07:40:00,NA,Nitzschia sp.,Pennate Diatoms,Chromista,Heterokontophyta,Bacillariophyceae,Nitzschia,sp.,76.7,76.7,1847.5,24.1,i,Good,NA
STN_610,FMWT,38.11880556,-121.8891944,2021-09-08,07:40:00,NA,Plagioselmis nannoplanctica,Cryptophytes,Chromista,Cryptista,Cryptophyceae,Plagioselmis,nannoplanctica,230,230,25143.6,6,i,Good,NA
STN_610,FMWT,38.11880556,-121.8891944,2021-09-08,07:40:00,NA,Eucapsis microscopica,Cyanobacteria,Eubacteria,Cyanobacteria,Cyanophyceae,Eucapsis,microscopica,31354.6,62709.1,11287.6,0.8,c,Good,NA
STN_MONT,FMWT,38.14387,-121.90889,2021-09-08,08:03:00,NA,Achnanthidium sp.,Pennate Diatoms,Chromista,Heterokontophyta,Bacillariophyceae,Achnanthidium,sp.,60.5,60.5,3107.7,9.3,i,Good,NA
STN_MONT,FMWT,38.14387,-121.90889,2021-09-08,08:03:00,NA,Cyclotella sp.,Centric Diatoms,Chromista,Heterokontophyta,Coscinodiscophyceae,Cyclotella,sp.,60.5,60.5,52216.1,13,i,Good,NA
STN_MONT,FMWT,38.14387,-121.90889,2021-09-08,08:03:00,NA,Fragilaria sp.,Pennate Diatoms,Chromista,Heterokontophyta,Bacillariophyceae,Fragilaria,sp.,60.5,60.5,28892.9,22.2,i,Good,NA
STN_MONT,FMWT,38.14387,-121.90889,2021-09-08,08:03:00,NA,Nitzschia sp.,Pennate Diatoms,Chromista,Heterokontophyta,Bacillariophyceae,Nitzschia,sp.,60.5,60.5,574.4,11.1,i,Good,NA
STN_MONT,FMWT,38.14387,-121.90889,2021-09-08,08:03:00,NA,Pleurosigma sp.,Pennate Diatoms,Chromista,Heterokontophyta,Bacillariophyceae,Pleurosigma,sp.,60.5,60.5,546675,37,i,Good,NA
STN_MONT,FMWT,38.14387,-121.90889,2021-09-08,08:03:00,NA,Thalassiosira sp.,Centric Diatoms,Chromista,Heterokontophyta,Coscinodiscophyceae,Thalassiosira,sp.,121,121,5941755,53.7,i,Good,NA
STN_MONT,FMWT,38.14387,-121.90889,2021-09-08,08:03:00,NA,Cryptomonas sp.,Cryptophytes,Chromista,Cryptista,Cryptophyceae,Cryptomonas,sp.,60.5,60.5,19261.9,11.1,i,Good,NA
STN_MONT,FMWT,38.14387,-121.90889,2021-09-08,08:03:00,NA,Plagioselmis nannoplanctica,Cryptophytes,Chromista,Cryptista,Cryptophyceae,Plagioselmis,nannoplanctica,60.5,60.5,20419.1,9.3,i,Good,NA
STN_MONT,FMWT,38.14387,-121.90889,2021-09-08,08:03:00,NA,Eucapsis microscopica,Cyanobacteria,Eubacteria,Cyanobacteria,Cyanophyceae,Eucapsis,microscopica,23845.8,47691.5,8584.5,0.8,c,Good,NA
STN_609,FMWT,38.16719444,-121.938,2021-09-08,08:42:00,NA,cf. Chrysochromulina sp.,Haptophytes,Chromista,Haptophyta,Coccolithophyceae,Chrysochromulina,sp.,143.7,143.7,3812.3,3.7,i,Good,Moderate
STN_609,FMWT,38.16719444,-121.938,2021-09-08,08:42:00,NA,Eucapsis microscopica,Cyanobacteria,Eubacteria,Cyanobacteria,Cyanophyceae,Eucapsis,microscopica,59652.3,119304.5,21474.8,0.8,c,Good,Moderate
EMP_NZS42,FMWT,38.18055556,-122.0472222,2021-09-08,09:13:00,NA,Cyclotella sp.,Centric Diatoms,Chromista,Heterokontophyta,Coscinodiscophyceae,Cyclotella,sp.,109.5,109.5,49136,10.1,i,Good,Moderate
EMP_NZS42,FMWT,38.18055556,-122.0472222,2021-09-08,09:13:00,NA,Chlorella sp.,Green Algae,Plantae,Chlorophyta,Chlorophyceae,Chlorella,sp.,547.6,547.6,8541.5,3.2,i,Good,Moderate
EMP_NZS42,FMWT,38.18055556,-122.0472222,2021-09-08,09:13:00,NA,cf. Nannochloris sp.,Green Algae,Plantae,Chlorophyta,Trebouxiophyceae,Nannochloris,sp.,109.5,109.5,3669.9,4,i,Good,Moderate
EMP_NZS42,FMWT,38.18055556,-122.0472222,2021-09-08,09:13:00,NA,Chrysochromulina sp.,Haptophytes,Chromista,Haptophyta,Coccolithophyceae,Chrysochromulina,sp.,109.5,109.5,6653.6,5.6,i,Good,Moderate
EMP_NZS42,FMWT,38.18055556,-122.0472222,2021-09-08,09:13:00,NA,Plagioselmis nannoplanctica,Cryptophytes,Chromista,Cryptista,Cryptophyceae,Plagioselmis,nannoplanctica,219,219,16723.9,5.6,i,Good,Moderate
EMP_NZS42,FMWT,38.18055556,-122.0472222,2021-09-08,09:13:00,NA,Eucapsis microscopica,Cyanobacteria,Eubacteria,Cyanobacteria,Cyanophyceae,Eucapsis,microscopica,42930.5,85860.9,15455,0.8,c,Good,Moderate
FMWT_602,FMWT,38.11783,-122.04183,2021-09-08,12:26:00,NA,Cyclotella sp.,Centric Diatoms,Chromista,Heterokontophyta,Coscinodiscophyceae,Cyclotella,sp.,322.8,322.8,75129.6,13,i,Good,NA
FMWT_602,FMWT,38.11783,-122.04183,2021-09-08,12:26:00,NA,Cryptomonas sp.,Cryptophytes,Chromista,Cryptista,Cryptophyceae,Cryptomonas,sp.,80.7,80.7,30078.7,13,i,Good,NA
FMWT_602,FMWT,38.11783,-122.04183,2021-09-08,12:26:00,NA,Eucapsis microscopica,Cyanobacteria,Eubacteria,Cyanobacteria,Cyanophyceae,Eucapsis,microscopica,32762.7,65525.4,11794.6,0.8,c,Good,NA
FMWT_704,FMWT,38.07087,-121.77892,2021-09-09,07:36:00,NA,cf. Nitzschia sp.,Pennate Diatoms,Chromista,Heterokontophyta,Bacillariophyceae,Nitzschia,sp.,127.8,127.8,11870,16.7,i,Good,NA
FMWT_704,FMWT,38.07087,-121.77892,2021-09-09,07:36:00,NA,Chlorella sp.,Green Algae,Plantae,Chlorophyta,Chlorophyceae,Chlorella,sp.,127.8,127.8,3670.9,4,i,Good,NA
FMWT_704,FMWT,38.07087,-121.77892,2021-09-09,07:36:00,NA,Plagioselmis nannoplanctica,Cryptophytes,Chromista,Cryptista,Cryptophyceae,Plagioselmis,nannoplanctica,191.7,191.7,25560.4,9.5,i,Good,NA
FMWT_704,FMWT,38.07087,-121.77892,2021-09-09,07:36:00,NA,Eucapsis microscopica,Cyanobacteria,Eubacteria,Cyanobacteria,Cyanophyceae,Eucapsis,microscopica,25170.5,50341.1,9061.4,0.8,c,Good,NA
FMWT_706,FMWT,38.0903,-121.74,2021-09-09,08:27:00,NA,Actinocyclus sp.,Centric Diatoms,Chromista,Heterokontophyta,Coscinodiscophyceae,Actinocyclus,sp.,63.9,63.9,206068,18.5,i,Good,Low
FMWT_706,FMWT,38.0903,-121.74,2021-09-09,08:27:00,NA,cf. Chlorella sp.,Green Algae,Plantae,Chlorophyta,Chlorophyceae,Chlorella,sp.,63.9,63.9,5874.3,5.6,i,Good,Low
FMWT_706,FMWT,38.0903,-121.74,2021-09-09,08:27:00,NA,Eucapsis microscopica,Cyanobacteria,Eubacteria,Cyanobacteria,Cyanophyceae,Eucapsis,microscopica,26001,52002.1,9360.4,0.8,c,Good,Low
EMP_D4,EMP,38.06248,-121.8205,2021-09-14,10:40:00,NA,Acanthoceras sp.,Centric Diatoms,Chromista,Heterokontophyta,Coscinodiscophyceae,Acanthoceras,sp.,57.5,57.5,17781.88,17.5,i,Good,Unknown
EMP_D4,EMP,38.06248,-121.8205,2021-09-14,10:40:00,NA,Nitzschia sp.,Pennate Diatoms,Chromista,Heterokontophyta,Bacillariophyceae,Nitzschia,sp.,57.5,57.5,1121.25,13,i,Good,Unknown
EMP_D4,EMP,38.06248,-121.8205,2021-09-14,10:40:00,NA,Skeletonema sp.,Centric Diatoms,Chromista,Heterokontophyta,Coscinodiscophyceae,Skeletonema,sp.,57.5,57.5,1264.42,7,i,Good,Unknown
EMP_D4,EMP,38.06248,-121.8205,2021-09-14,10:40:00,NA,Chlamydomonas sp.,Green Algae,Plantae,Chlorophyta,Chlorophyceae,Chlamydomonas,sp.,57.5,57.5,12364.8,7.5,i,Good,Unknown
EMP_D4,EMP,38.06248,-121.8205,2021-09-14,10:40:00,NA,Drepanochloris nannoselene,Green Algae,Plantae,Chlorophyta,Chlorophyceae,Drepanochloris,nannoselene,345,345,4498.8,4,i,Good,Unknown
EMP_D4,EMP,38.06248,-121.8205,2021-09-14,10:40:00,NA,cf. Lagerheimia sp.,Green Algae,Plantae,Chlorophyta,Chlorophyceae,Lagerheimia,sp.,57.5,57.5,541.65,6,i,Good,Unknown
EMP_D4,EMP,38.06248,-121.8205,2021-09-14,10:40:00,NA,Cryptomonas sp.,Cryptophytes,Chromista,Cryptista,Cryptophyceae,Cryptomonas,sp.,115,115,33072.85,14.8,i,Good,Unknown
EMP_D4,EMP,38.06248,-121.8205,2021-09-14,10:40:00,Plagioselmis prolonga,Teleaulax amphioxeia,Cryptophytes,Chromista,Cryptista,Cryptophyceae,Teleaulax,amphioxeia,57.5,57.5,11560.95,8,i,Good,Unknown
EMP_D4,EMP,38.06248,-121.8205,2021-09-14,10:40:00,NA,Eucapsis microscopica,Cyanobacteria,Eubacteria,Cyanobacteria,Cyanophyceae,Eucapsis,microscopica,22195,44620,8031.6,0.8,c,Good,Unknown
EMP_EZ6,EMP,38.085075,-121.752023,2021-09-14,11:40:00,NA,Cyclotella sp.,Centric Diatoms,Chromista,Heterokontophyta,Coscinodiscophyceae,Cyclotella,sp.,115,115,11546,6,i,Good,Unknown
EMP_EZ6,EMP,38.085075,-121.752023,2021-09-14,11:40:00,NA,Ochromonas sp.,Chrysophytes,Chromista,Heterokontophyta,Chrysophyceae,Ochromonas,sp.,57.5,57.5,1926.82,4,i,Good,Unknown
EMP_EZ6,EMP,38.085075,-121.752023,2021-09-14,11:40:00,NA,Cryptomonas sp.,Cryptophytes,Chromista,Cryptista,Cryptophyceae,Cryptomonas,sp.,287.5,287.5,41543.75,12,i,Good,Unknown
EMP_EZ6,EMP,38.085075,-121.752023,2021-09-14,11:40:00,Plagioselmis prolonga,Teleaulax amphioxeia,Cryptophytes,Chromista,Cryptista,Cryptophyceae,Teleaulax,amphioxeia,57.5,57.5,9149.98,7.4,i,Good,Unknown
EMP_EZ6,EMP,38.085075,-121.752023,2021-09-14,11:40:00,NA,Chroococcus minimus,Cyanobacteria,Eubacteria,Cyanobacteria,Cyanophyceae,Chroococcus,minimus,115,230,2642.7,3,c,Good,Unknown
EMP_EZ6,EMP,38.085075,-121.752023,2021-09-14,11:40:00,NA,Eucapsis microscopica,Cyanobacteria,Eubacteria,Cyanobacteria,Cyanophyceae,Eucapsis,microscopica,22942.5,45885,8259.3,0.8,c,Good,Unknown
EMP_EZ6,EMP,38.085075,-121.752023,2021-09-14,11:40:00,NA,cf. Microcystis sp.,Cyanobacteria,Eubacteria,Cyanobacteria,Cyanophyceae,Microcystis,sp.,57.5,115,3571.9,4,c,Good,Unknown
EMP_D22,EMP,38.08453,-121.7391,2021-09-14,11:50:00,NA,Cyclotella sp.,Centric Diatoms,Chromista,Heterokontophyta,Coscinodiscophyceae,Cyclotella,sp.,67.64,67.64,11636.11,7.4,i,Good,Unknown
EMP_D22,EMP,38.08453,-121.7391,2021-09-14,11:50:00,NA,Drepanochloris nannoselene,Green Algae,Plantae,Chlorophyta,Chlorophyceae,Drepanochloris,nannoselene,338.2,338.2,4000.91,4.5,i,Good,Unknown
EMP_D22,EMP,38.08453,-121.7391,2021-09-14,11:50:00,NA,Plagioselmis nannoplanctica,Cryptophytes,Chromista,Cryptista,Cryptophyceae,Plagioselmis,nannoplanctica,135.28,135.28,9995.84,5.6,i,Good,Unknown
EMP_D22,EMP,38.08453,-121.7391,2021-09-14,11:50:00,Plagioselmis prolonga,Teleaulax amphioxeia,Cryptophytes,Chromista,Cryptista,Cryptophyceae,Teleaulax,amphioxeia,811.68,811.68,397617.68,13,i,Good,Unknown
EMP_D22,EMP,38.08453,-121.7391,2021-09-14,11:50:00,NA,Eucapsis microscopica,Cyanobacteria,Eubacteria,Cyanobacteria,Cyanophyceae,Eucapsis,microscopica,26717.8,53570.88,9642.76,0.8,c,Good,Unknown
EMP_D22,EMP,38.08453,-121.7391,2021-09-14,11:50:00,NA,Merismopedia cf. tenuissima,Cyanobacteria,Eubacteria,Cyanobacteria,Cyanophyceae,Merismopedia,tenuissima,135.28,1082.24,1082.24,1,c,Good,Unknown
EMP_D22,EMP,38.08453,-121.7391,2021-09-14,11:50:00,NA,Microcystis sp.,Cyanobacteria,Eubacteria,Cyanobacteria,Cyanophyceae,Microcystis,sp.,202.92,1149.88,38532.48,4.5,c,Good,Unknown
EMP_D22,EMP,38.08453,-121.7391,2021-09-14,11:50:00,NA,Pseudanabaena mucicola,Cyanobacteria,Eubacteria,Cyanobacteria,Cyanophyceae,Pseudanabaena,mucicola,67.64,338.2,2110.37,2.2,f,Good,Unknown
EMP_EZ2,EMP,38.122918,-121.69766,2021-09-14,12:35:00,NA,Cocconeis sp.,Pennate Diatoms,Chromista,Heterokontophyta,Bacillariophyceae,Cocconeis,sp.,96.84,96.84,107675.43,24.1,i,Good,Unknown
EMP_EZ2,EMP,38.122918,-121.69766,2021-09-14,12:35:00,NA,Cyclotella sp.,Centric Diatoms,Chromista,Heterokontophyta,Coscinodiscophyceae,Cyclotella,sp.,96.84,96.84,30259.59,9.3,i,Good,Unknown
EMP_EZ2,EMP,38.122918,-121.69766,2021-09-14,12:35:00,NA,Nitzschia sp.,Pennate Diatoms,Chromista,Heterokontophyta,Bacillariophyceae,Nitzschia,sp.,48.42,48.42,14767.13,38.9,i,Good,Unknown
EMP_EZ2,EMP,38.122918,-121.69766,2021-09-14,12:35:00,NA,Cryptomonas sp.,Cryptophytes,Chromista,Cryptista,Cryptophyceae,Cryptomonas,sp.,145.26,145.26,61641.08,20.4,i,Good,Unknown
EMP_EZ2,EMP,38.122918,-121.69766,2021-09-14,12:35:00,NA,Plagioselmis nannoplanctica,Cryptophytes,Chromista,Cryptista,Cryptophyceae,Plagioselmis,nannoplanctica,96.84,96.84,17398.27,9.3,i,Good,Unknown
EMP_EZ2,EMP,38.122918,-121.69766,2021-09-14,12:35:00,NA,Eucapsis microscopica,Cyanobacteria,Eubacteria,Cyanobacteria,Cyanophyceae,Eucapsis,microscopica,19077.48,38154.96,6867.89,0.8,c,Good,Unknown
EMP_EZ2,EMP,38.122918,-121.69766,2021-09-14,12:35:00,NA,Microcystis sp.,Cyanobacteria,Eubacteria,Cyanobacteria,Cyanophyceae,Microcystis,sp.,242.1,290.52,10484.87,5.6,c,Good,Unknown
